date_date,orders_id,news,turnover,session_id
2021-06-01,894177,0,,
2021-06-01,894172,1,,
2021-06-01,894167,1,,
2021-06-01,894164,0,,
2021-06-01,894161,0,,
2021-06-01,894157,0,,
2021-06-01,894149,0,,
2021-06-01,894147,0,,
2021-06-01,894142,0,,
2021-06-01,894141,1,,
2021-06-01,894134,1,,
2021-06-01,894132,0,,
2021-06-01,894131,1,,
2021-06-01,894128,0,,
2021-06-01,894127,0,,
2021-06-01,894126,1,,
2021-06-01,894124,0,,
2021-06-01,894118,0,,
2021-06-01,894117,0,,
2021-06-01,894115,1,,
2021-06-01,894113,0,,
2021-06-01,894112,0,,
2021-06-01,894111,0,,
2021-06-01,894110,1,,
2021-06-01,894108,1,,
2021-06-01,894106,1,,
2021-06-01,894104,0,,
2021-06-01,894103,1,,
2021-06-01,894100,0,,
2021-06-01,894099,0,,
2021-06-01,894098,1,,
2021-06-01,894094,1,,
2021-06-01,894093,1,,
2021-06-01,894092,1,,
2021-06-01,894087,0,,
2021-06-01,894085,0,,
2021-06-01,894084,1,,
2021-06-01,894083,0,,
2021-06-01,894080,1,,
2021-06-01,894079,1,,
2021-06-01,894074,0,,
2021-06-01,894073,0,,
2021-06-01,894072,0,,
2021-06-01,894070,0,,
2021-06-01,894069,1,,
2021-06-01,894068,0,,
2021-06-01,894067,0,,
2021-06-01,894066,0,,
2021-06-01,894064,0,,
2021-06-01,894063,1,,
2021-06-01,894062,0,,
2021-06-01,894060,0,,
2021-06-01,894059,1,,
2021-06-01,894056,0,,
2021-06-01,894054,1,,
2021-06-01,894051,1,,
2021-06-01,894048,1,,
2021-06-01,894046,1,,
2021-06-01,894043,0,,
2021-06-01,894037,1,,
2021-06-01,894034,1,,
2021-06-01,894033,0,,
2021-06-01,894031,0,,
2021-06-01,894030,0,,
2021-06-01,894029,0,,
2021-06-01,894028,1,,
2021-06-01,894025,0,,
2021-06-01,894024,0,,
2021-06-01,894023,1,,
2021-06-01,894021,1,,
2021-06-01,894020,1,,
2021-06-01,894019,0,,
2021-06-01,894016,0,,
2021-06-01,894015,0,,
2021-06-01,894014,0,,
2021-06-01,894012,1,,
2021-06-01,894011,0,,
2021-06-01,894006,0,,
2021-06-01,894005,0,,
2021-06-01,894004,0,,
2021-06-01,894002,1,,
2021-06-01,894001,1,,
2021-06-01,893997,1,,
2021-06-01,893996,0,,
2021-06-01,893990,1,,
2021-06-01,893982,0,,
2021-06-01,893979,0,,
2021-06-01,893975,1,,
2021-06-01,893974,1,,
2021-06-01,893973,1,,
2021-06-01,893971,0,,
2021-06-01,893970,0,,
2021-06-01,893969,0,,
2021-06-01,893966,1,,
2021-06-01,893965,0,,
2021-06-01,893955,0,,
2021-06-01,893953,0,,
2021-06-01,893951,1,,
2021-06-01,893948,0,,
2021-06-01,893947,1,,
2021-06-01,893946,0,,
2021-06-01,893945,0,,
2021-06-01,893944,0,,
2021-06-01,893942,0,,
2021-06-01,893941,0,,
2021-06-01,893937,1,,
2021-06-01,893932,0,,
2021-06-01,893930,1,,
2021-06-01,893927,1,,
2021-06-01,893926,1,,
2021-06-01,893924,1,,
2021-06-01,893923,0,,
2021-06-01,893919,1,,
2021-06-01,893916,1,,
2021-06-01,893913,1,,
2021-06-01,893912,1,,
2021-06-01,893909,0,,
2021-06-01,893906,0,,
2021-06-01,893902,0,,
2021-06-01,893899,0,,
2021-06-01,893898,1,,
2021-06-01,893897,1,,
2021-06-01,893895,0,,
2021-06-01,893894,0,,
2021-06-01,893891,0,,
2021-06-01,893890,0,,
2021-06-01,893887,0,,
2021-06-01,893886,0,,
2021-06-01,893885,1,,
2021-06-01,893884,0,,
2021-06-01,893883,1,,
2021-06-01,893882,0,,
2021-06-01,893881,0,,
2021-06-01,893879,1,,
2021-06-01,893875,0,,
2021-06-01,893874,1,,
2021-06-01,893870,1,,
2021-06-01,893869,1,,
2021-06-01,893867,1,,
2021-06-01,893864,0,,
2021-06-01,893863,0,,
2021-06-01,893862,0,,
2021-06-01,893860,0,,
2021-06-01,893856,0,,
2021-06-01,893855,1,,
2021-06-01,893853,1,,
2021-06-01,893852,1,,
2021-06-01,893849,0,,
2021-06-01,893847,0,,
2021-06-01,893845,0,,
2021-06-01,893843,1,,
2021-06-01,893840,0,,
2021-06-01,893836,0,,
2021-06-01,893831,1,,
2021-06-01,893830,1,,
2021-06-01,893828,1,,
2021-06-01,893827,1,,
2021-06-01,893826,0,,
2021-06-01,893814,1,,
2021-06-01,893810,0,,
2021-06-01,893809,1,,
2021-06-01,893807,1,,
2021-06-01,893806,1,,
2021-06-01,893801,0,,
2021-06-01,893800,1,,
2021-06-01,893799,1,,
2021-06-01,893797,0,,
2021-06-01,893794,1,,
2021-06-01,893792,0,,
2021-06-01,893791,1,,
2021-06-01,893789,1,,
2021-06-01,893788,1,,
2021-06-01,893785,1,,
2021-06-01,893780,1,,
2021-06-01,893779,0,,
2021-06-01,893778,0,,
2021-06-01,893776,1,,
2021-06-01,893775,1,,
2021-06-01,893773,1,,
2021-06-01,893771,0,,
2021-06-01,893770,0,,
2021-06-01,893768,0,,
2021-06-01,893766,0,,
2021-06-01,893764,0,,
2021-06-01,893760,1,,
2021-06-01,893759,0,,
2021-06-01,893757,1,,
2021-06-01,893755,1,,
2021-06-01,893754,1,,
2021-06-01,893753,0,,
2021-06-01,893750,0,,
2021-06-01,893740,1,,
2021-06-01,893728,0,,
2021-06-01,893722,0,,
2021-06-01,893721,1,,
2021-06-01,893718,0,,
2021-06-01,893714,1,,
2021-06-01,893712,1,,
2021-06-01,893711,1,,
2021-06-01,893707,0,,
2021-06-01,893706,0,,
2021-06-01,893703,1,,
2021-06-01,893700,1,,
2021-06-01,893699,0,,
2021-06-01,893698,1,,
2021-06-01,893697,1,,
2021-06-01,893694,0,,
2021-06-01,893688,0,,
2021-06-01,893687,0,,
2021-06-01,893686,0,,
2021-06-01,893685,0,,
2021-06-01,893682,0,,
2021-06-01,893681,0,,
2021-06-01,893678,0,,
2021-06-01,893677,1,,
2021-06-01,893676,0,,
2021-06-01,893674,0,,
2021-06-01,893670,0,,
2021-06-01,893669,1,,
2021-06-01,893667,1,,
2021-06-01,893662,0,,
2021-06-01,893661,0,,
2021-06-01,893659,0,,
2021-06-01,893658,0,,
2021-06-01,893657,0,,
2021-06-01,893655,1,,
2021-06-01,893654,0,,
2021-06-01,893652,0,,
2021-06-01,893651,0,,
2021-06-01,893645,0,,
2021-06-01,893642,0,,
2021-06-01,893640,0,,
2021-06-01,893637,1,,
2021-06-01,893633,0,,
2021-06-01,893630,1,,
2021-06-01,893628,1,,
2021-06-01,893627,0,,
2021-06-01,893623,0,,
2021-06-01,893622,0,,
2021-06-01,893620,1,,
2021-06-01,893619,0,,
2021-06-01,893612,1,,
2021-06-01,893609,0,,
2021-06-01,893605,0,,
2021-06-01,893604,1,,
2021-06-01,893602,0,,
2021-06-01,893600,1,,
2021-06-01,893597,0,,
2021-06-01,893596,0,,
2021-06-01,893595,0,,
2021-06-01,893593,1,,
2021-06-01,893592,0,,
2021-06-01,893589,1,,
2021-06-01,893586,1,,
2021-06-01,893582,0,,
2021-06-01,893581,1,,
2021-06-01,893579,1,,
2021-06-01,893577,0,,
2021-06-01,893576,0,,
2021-06-01,893574,1,,
2021-06-01,893571,0,,
2021-06-01,893567,0,,
2021-06-01,893564,0,,
2021-06-01,893562,0,,
2021-06-01,893558,0,,
2021-06-01,893557,1,,
2021-06-01,893553,1,,
2021-06-01,893552,0,,
2021-06-01,893550,0,,
2021-06-01,893549,1,,
2021-06-01,893546,0,,
2021-06-01,893544,1,,
2021-06-01,893543,0,,
2021-06-01,893540,0,,
2021-06-01,893539,1,,
2021-06-01,893538,0,,
2021-06-01,893532,1,,
2021-06-01,893526,1,,
2021-06-01,893523,1,,
2021-06-01,893522,0,,
2021-06-01,893518,1,,
2021-06-01,893516,1,,
2021-06-01,893515,0,,
2021-06-01,893514,0,,
2021-06-01,893513,1,,
2021-06-01,893510,0,,
2021-06-01,893504,0,,
2021-06-01,893503,1,,
2021-06-01,893497,0,,
2021-06-01,893494,0,,
2021-06-01,893488,1,,
2021-06-01,893484,1,,
2021-06-01,893481,1,,
2021-06-01,893480,0,,
2021-06-01,893474,1,,
2021-06-01,893472,0,,
2021-06-01,893471,0,,
2021-06-01,893469,0,,
2021-06-01,893467,1,,
2021-06-01,893464,1,,
2021-06-01,893462,0,,
2021-06-01,893459,1,,
2021-06-01,893458,1,,
2021-06-01,893456,1,,
2021-06-01,893455,1,,
2021-06-01,893454,0,,
2021-06-01,893453,0,,
2021-06-01,893452,0,,
2021-06-01,893450,1,,
2021-06-01,893448,0,,
2021-06-01,893447,0,,
2021-06-01,893443,0,,
2021-06-01,893441,1,,
2021-06-01,893437,1,,
2021-06-01,893435,1,,
2021-06-01,893431,0,,
2021-06-01,893428,1,,
2021-06-01,893426,1,,
2021-06-01,893424,0,,
2021-06-01,893420,1,,
2021-06-01,893419,0,,
2021-06-01,893413,0,,
2021-06-01,893406,1,,
2021-06-01,893405,1,,
2021-06-01,893402,1,,
2021-06-01,893400,1,,
2021-06-01,893398,1,,
2021-06-01,893397,0,,
2021-06-01,893389,1,,
2021-06-01,893387,0,,
2021-06-01,893386,1,,
2021-06-01,893384,0,,
2021-06-01,893381,1,,
2021-06-01,893377,0,,
2021-06-01,893372,1,,
2021-06-01,893371,1,,
2021-06-01,893369,0,,
2021-06-01,893359,0,,
2021-06-01,893358,1,,
2021-06-01,893355,1,,
2021-06-01,893354,0,,
2021-06-01,893353,1,,
2021-06-01,893352,0,,
2021-06-01,893350,0,,
2021-06-01,893345,1,,
2021-06-01,893344,0,,
2021-06-01,893340,1,,
2021-06-01,893337,0,,
2021-06-01,893331,1,,
2021-06-01,893329,0,,
2021-06-01,893327,1,,
2021-06-01,893326,0,,
2021-06-01,893323,0,,
2021-06-01,893322,1,,
2021-06-01,893320,0,,
2021-06-01,893319,1,,
2021-06-01,893318,1,,
2021-06-01,893316,0,,
2021-06-01,893310,1,,
2021-06-01,893301,0,,
2021-06-01,893297,0,,
2021-06-01,893295,0,,
2021-06-01,893293,0,,
2021-06-01,893288,1,,
2021-06-01,893286,0,,
2021-06-01,893284,0,,
2021-06-01,893283,0,,
2021-06-01,893280,0,,
2021-06-01,893279,0,,
2021-06-01,893275,1,,
2021-06-01,893273,0,,
2021-06-01,893272,1,,
2021-06-01,893271,0,,
2021-06-01,893269,0,,
2021-06-01,893263,1,,
2021-06-01,893260,0,,
2021-06-01,893258,0,,
2021-06-01,893256,0,,
2021-06-01,893254,1,,
2021-06-01,893252,0,,
2021-06-01,893242,0,,
2021-06-01,893241,1,,
2021-06-01,893240,1,,
2021-06-01,893237,0,,
2021-06-01,893236,0,,
2021-06-01,893233,1,,
2021-06-01,893231,1,,
2021-06-01,893230,0,,
2021-06-01,893226,1,,
2021-06-01,893220,1,,
2021-06-01,893218,1,,
2021-06-01,893216,0,,
2021-06-01,893214,0,,
2021-06-01,893213,0,,
2021-06-01,893212,1,,
2021-06-01,893211,1,,
2021-06-01,893207,0,,
2021-06-01,893206,1,,
2021-06-01,893205,0,,
2021-06-01,893200,1,,
2021-06-01,893198,0,,
2021-06-01,893193,1,,
2021-06-01,893188,1,,
2021-06-01,893187,1,,
2021-06-01,893186,1,,
2021-06-01,893184,0,,
2021-06-01,893183,0,,
2021-06-01,893182,1,,
2021-06-01,893180,1,,
2021-06-01,893178,0,,
2021-06-01,893175,1,,
2021-06-01,893174,1,,
2021-06-01,893169,0,,
2021-06-01,893168,0,,
2021-06-01,893167,0,,
2021-06-01,893163,1,,
2021-06-01,893162,1,,
2021-06-01,893158,0,,
2021-06-01,893157,0,,
2021-06-01,893155,1,,
2021-06-01,893153,1,,
2021-06-01,893152,0,,
2021-06-01,893150,0,,
2021-06-01,893148,0,,
2021-06-01,893145,1,,
2021-06-01,893144,0,,
2021-06-01,893143,0,,
2021-06-01,893129,1,,
2021-06-01,893128,1,,
2021-06-01,893124,0,,
2021-06-01,893114,1,,
2021-06-01,893113,1,,
2021-06-01,893109,0,,
2021-06-01,893108,1,,
2021-06-01,893107,0,,
2021-06-01,893106,0,,
2021-06-01,893103,0,,
2021-06-01,893096,1,,
2021-06-01,893095,0,,
2021-06-01,893094,1,,
2021-06-01,893093,0,,
2021-06-01,893090,0,,
2021-06-01,893085,0,,
2021-06-01,893083,1,,
2021-06-01,893082,0,,
2021-06-01,893081,0,,
2021-06-01,893080,1,,
2021-06-01,893079,0,,
2021-06-01,893078,0,,
2021-06-01,893077,0,,
2021-06-01,893074,1,,
2021-06-01,893073,0,,
2021-06-01,893072,0,,
2021-06-01,893070,1,,
2021-06-01,893069,0,,
2021-06-01,893066,0,,
2021-06-01,893063,1,,
2021-06-01,893055,0,,
2021-06-01,893053,1,,
2021-06-01,893046,1,,
2021-06-01,893044,0,,
2021-06-01,893042,1,,
2021-06-01,893036,1,,
2021-06-01,893034,1,,
2021-06-01,893032,0,,
2021-06-01,893027,0,,
2021-06-01,893024,1,,
2021-06-01,893020,1,,
2021-06-01,893018,1,,
2021-06-01,893017,1,,
2021-06-01,893016,1,,
2021-06-01,893015,0,,
2021-06-01,893013,1,,
2021-06-01,893010,0,,
2021-06-01,893009,0,,
2021-06-01,893007,0,,
2021-06-01,893006,1,,
2021-06-01,893005,0,,
2021-06-01,893004,0,,
2021-06-01,893003,0,,
2021-06-01,893002,1,,
2021-06-01,893001,0,,
2021-06-01,893000,1,,
2021-06-01,892998,0,,
2021-06-01,892995,1,,
2021-06-01,892994,0,,
2021-06-01,893933,0,55.7,140282068243032455521622570731
2021-06-01,893438,1,54.69,34802820353080742091622545635
2021-06-01,893164,1,50.81,61189424493904886691622533315
2021-06-01,893904,1,37.31,74987272679335168971622570083
2021-06-01,894027,1,35.13,77331475020722039581622575804
2021-06-01,893560,1,22.94,77771161130734823481622551260
2021-06-01,893590,0,45.37,81428062587682934651622552157
2021-06-01,893430,1,149.31,14118783130044990001622540352
2021-06-01,893076,0,36.86,14139416797176989291622528793
2021-06-01,893823,0,43.31,15606696424271027381622564957
2021-06-01,894136,1,66.9,27782599585036839011622577753
2021-06-01,894057,1,55.83,51910011002441269901622576366
2021-06-01,893615,1,113.43,53273615573396375971622553778
2021-06-01,893149,1,72.79,73812503775483094131622529938
2021-06-01,893161,0,35.46,79291424333400565081622533060
2021-06-01,893691,0,57.32,82508569199921007371622558012
2021-06-01,894044,1,117.62,10145396356370829001622574607
2021-06-01,893142,0,43.04,21115007443285091251622532667
2021-06-01,893060,1,48.45,23597778744001869061622525471
2021-06-01,893238,1,52.43,46372400317814764541622535908
2021-06-01,893781,0,94.17,63703205132081412921622562484
2021-06-01,893819,1,82.41,19716385616937388311622565032
2021-06-01,893058,1,51.88,22294075609284101861622525711
2021-06-01,893585,0,42.92,33102011800572894071622551304
2021-06-01,893390,1,81.98,37756601003204590551622542803
2021-06-01,893374,0,32.22,41024365022920061481622542253
2021-06-01,893054,0,19.78,50396318455486762801622525880
2021-06-01,893650,1,38.92,52468137464162117571622555817
2021-06-01,894003,0,191.81,56710026465760178301622573586
2021-06-01,893388,0,34.08,82573318108166274431622542935
2021-06-01,893461,1,70.17,8354863789612217191622546556
2021-06-01,894065,0,97.97,10866097752746588821622576196
2021-06-01,893824,0,33.21,15718781833108446731622563429
2021-06-01,894156,0,22.65,2148200408368146001622578954
2021-06-01,894224,0,140.33,22137589635410378841622580982
2021-06-01,893422,1,35.23,82390725218666071631622544685
2021-06-01,893613,0,86.79,23735851334043028151622552097
2021-06-01,893959,0,95.5,75877162630024026231622568712
2021-06-01,893475,1,45.12,12618909769220813231622547607
2021-06-01,893059,0,60.58,22194073786998869451622526217
2021-06-01,894101,1,84.3,23260873950125733161622576311
2021-06-01,893416,0,82.9,49989586512838191951622543005
2021-06-01,893097,1,34.91,56104491955058146781622530311
2021-06-01,893878,0,147.01,62095551671759257711622564879
2021-06-01,894125,0,117.78,80340721265014667731622577254
2021-06-01,893708,1,41.27,86904561557015912371622559045
2021-06-01,894226,1,144.2,12201170082853603411622580076
2021-06-01,893999,0,52.9,1373095820895226581622574470
2021-06-01,893235,0,16.87,19884286067861013991622536534
2021-06-01,893671,1,49.39,76941831764896241961622555394
2021-06-01,893796,1,78.41,76955087365605820061622562884
2021-06-01,894026,1,149.69,91754960294307649021622572610
2021-06-01,893425,1,58.65,27093791928545123781622543307
2021-06-01,893121,1,44.24,34204953775831692691622531829
2021-06-01,893752,0,217.5,45409262663299670081622560514
2021-06-01,893382,0,39.8,59301083384434248201622539661
2021-06-01,894121,1,24.63,67667968212980585261622578470
2021-06-01,893071,1,114.2,71706367219417599791622525938
2021-06-01,893270,1,60.32,8805211468607154001622536618
2021-06-01,894168,0,191.99,20436742256537500631622579505
2021-06-01,894152,0,86.69,48120610019159960531622579096
2021-06-01,893088,0,30.56,70237902396047963361622529935
2021-06-01,893110,1,86.81,72241847034417169211622531840
2021-06-01,893264,0,45.74,85163566756511009981622537226
2021-06-01,893784,0,85.51,8585173765820824821622562190
2021-06-01,894000,0,18.37,89105820772238120041622574452
2021-06-01,893243,1,70.62,35205219704512525091622536301
2021-06-01,893861,0,69.39,40023144838404718861622561625
2021-06-01,893364,0,139.8,42369470697473406321622541051
2021-06-01,893980,0,50.57,57978912491631087471622573454
2021-06-01,893710,0,69.35,62294577192080692131622558819
2021-06-01,893617,0,90.58,78540616719203948031622554250
2021-06-01,893646,1,61.69,7880849809885796731622555309
2021-06-01,893519,0,36.74,89268546131222945861622549309
2021-06-01,894095,0,30.02,124069415464272418311622577449
2021-06-01,894251,1,137.2,3243701653304081441622584841
2021-06-01,894233,0,44.38,59295387398726642801622579121
2021-06-01,893533,1,83.97,73349392355613288941622549996
2021-06-01,893816,0,154.4,76259672460204946351622564237
2021-06-01,893033,0,91.05,8495224265746499811622522494
2021-06-01,893978,1,116.82,16895358325841873421622573721
2021-06-01,893123,0,102.5,30694104786317665331622529480
2021-06-01,893261,1,67.71,35066057223178244191622535643
2021-06-01,893470,1,182.5,55604898052092901161622547256
2021-06-01,894109,1,92.84,68208495516355398001622575107
2021-06-01,893994,0,73.68,91750298193288562931622573286
2021-06-01,893643,1,70.82,147618115713433422431622553807
2021-06-01,893601,0,70.82,
2021-06-01,893598,0,13.74,167388654500741783071622553903
2021-06-01,893403,1,28.9,24883716519681046711622538467
2021-06-01,893839,0,45.98,36219404376661017891622566806
2021-06-01,893294,0,35.25,44627902499028023241622538613
2021-06-01,893008,1,58.57,56160269320953224311622500569
2021-06-01,893321,0,66.94,61734691483075545341622538474
2021-06-01,893529,1,62.19,78031391824754853371622548908
2021-06-01,894018,0,85.52,78535018401448590941622573428
2021-06-02,895107,1,56.49,13836925514693837881622654798
2021-06-02,894689,1,79.04,147646795570723886341622633879
2021-06-02,894734,0,37.73,184159389512485247781622636061
2021-06-02,894543,0,35.08,22708608586911260911622624799
2021-06-02,894705,1,21.06,47388500459166115931622633608
2021-06-02,894898,0,50.41,56168089253762278941622642994
2021-06-02,895392,1,123.45,61712515192181343081622669298
2021-06-02,895016,0,32.5,83189754577891782271622648274
2021-06-02,894700,0,83.61,27462798210002426211622634313
2021-06-02,895227,1,108.13,62683194336464484981622660290
2021-06-02,894719,1,30.56,72917322038661246171622634831
2021-06-02,895311,1,78.16,75574346733888713941622664176
2021-06-02,894823,1,70.94,12064747232987673921622639707
2021-06-02,894673,0,120.2,15833519617195687391622633231
2021-06-02,894261,1,24.95,3142552338878005371622585048
2021-06-02,894774,1,29.01,33243319274092280241622636794
2021-06-02,894738,1,52.83,54295355393902801071622640092
2021-06-02,895124,1,245.14,57623549216825828251622654913
2021-06-02,894879,1,33.92,61717791216264517651622642486
2021-06-02,894641,0,98.52,63304535788204352091622631371
2021-06-02,894325,1,13.19,86828302522380983781622613833
2021-06-02,895178,1,47.25,88099804097402502141622658153
2021-06-02,894812,0,70.17,90222779974816566551622638930
2021-06-02,894397,1,15.57,11891204354929588081622618713
2021-06-02,895149,1,65.57,65570259327520937061622658079
2021-06-02,895084,1,43.87,68241208700904776731622653284
2021-06-02,895032,0,36.4,69270992256799882401622650568
2021-06-02,895315,0,12.45,75359563837577162521622665512
2021-06-02,895279,1,132.15,13684523925408563781622662089
2021-06-02,894711,1,74.75,24040916418627650441622634591
2021-06-02,894962,0,44.95,30286233904214542961622645811
2021-06-02,895155,1,31.16,38976845149596839831622658406
2021-06-02,894822,1,89.29,70970227621692051622638664
2021-06-02,895286,1,94.37,82436637173488189911622662514
2021-06-02,894469,0,114.12,9917686467095618821622622358
2021-06-02,895317,1,146.8,23299133304114088101622664803
2021-06-02,895259,1,40.59,70408881393363510141622663187
2021-06-02,894265,0,25.43,73355355230509906341622585557
2021-06-02,894460,1,52.01,78517013726745878971622621436
2021-06-02,894685,1,12.23,87140468691372709781622634117
2021-06-02,894795,1,117.88,18840041606791449401622636813
2021-06-02,895126,1,31.75,27822233457336745631622657279
2021-06-02,895289,1,67.83,30427186269620425401622662170
2021-06-02,894867,1,37.88,37829445796112331571622641543
2021-06-02,894915,1,162.43,55692750319648365741622643684
2021-06-02,894640,1,53.82,56280738772741610571622630993
2021-06-02,894800,0,138.63,77525283229514680521622634446
2021-06-02,895207,1,20.76,10641797724278518501622661206
2021-06-02,895181,1,35.35,119992507187635191651622660835
2021-06-02,894680,1,43.66,54649829696162795991622633938
2021-06-02,895213,1,59.59,68518285021620598421622660007
2021-06-02,894253,0,56.6,19664071131183112071622584804
2021-06-02,894865,0,132.4,25083413428880770801622640486
2021-06-02,895039,0,39.0,54733344175790279121622650315
2021-06-02,894657,0,53.09,67374805427332206171622632312
2021-06-02,894525,0,112.5,27713698474188595251622623797
2021-06-02,894423,0,83.04,31224491199641103541622620036
2021-06-02,894698,0,27.75,40568259553583044741622632675
2021-06-02,894452,1,62.13,45194976952465355601622621588
2021-06-02,894810,0,80.68,59886278133060051481622637225
2021-06-02,894821,1,18.02,62012182628360515291622639442
2021-06-02,895104,1,118.14,64642019699746255511622656274
2021-06-02,894950,0,124.6,77698109921735341691622645162
2021-06-02,894605,1,104.96,84121828150814134901622626759
2021-06-02,894302,0,22.2,86790501270154103011622610467
2021-06-02,894290,1,99.52,1204898244385189551622606724
2021-06-02,894931,1,46.05,2825419212033975351622644764
2021-06-02,895177,1,89.18,37948686457553979711622660581
2021-06-02,894654,1,97.54,41190525797090819601622631749
2021-06-02,894890,0,88.74,5832897218619314641622639051
2021-06-02,894286,0,29.1,69315799761123952911622604005
2021-06-02,895387,1,38.0,72569594571480090851622669952
2021-06-02,895218,0,44.76,75722030773525270231622660170
2021-06-02,894742,1,138.68,8820107617925507181622636354
2021-06-02,894256,0,74.52,91716972124699790511622584820
2021-06-02,894349,0,45.88,11516429417100825121622614483
2021-06-02,895185,1,46.94,22439485549612356351622659536
2021-06-02,895288,1,80.88,33342775125936582911622664764
2021-06-02,894430,0,103.53,41995754254383977421622619445
2021-06-02,894421,1,13.46,67941098927740354181622620308
2021-06-02,895380,0,99.47,78630665218597825561622669283
2021-06-02,894364,1,108.59,8187271846405012551622616577
2021-06-02,895057,0,82.12,16254813560432150421622651800
2021-06-02,894704,1,60.18,24751070234213435791622634114
2021-06-02,895135,0,23.6,46084292699684160721622658272
2021-06-02,894635,0,51.01,76062397482804583161622630055
2021-06-02,894463,0,67.37,834287148502129521622621610
2021-06-02,894753,1,15.27,123846745648199019641622636861
2021-06-02,895221,0,91.27,22751340633778282191622660152
2021-06-02,894856,1,30.69,55812843317437875011622641191
2021-06-02,895117,1,52.12,69192082970177539721622656694
2021-06-02,894749,1,45.71,14183289544512263631622634246
2021-06-02,895251,0,109.22,4086635070221105711622663022
2021-06-02,895196,0,85.45,43249435665985550691622660316
2021-06-02,895174,0,77.07,45710086122744399011622657261
2021-06-02,895072,1,104.42,49716234049422131031622653106
2021-06-02,894858,1,75.79,71594426927958184001622632597
2021-06-02,894386,1,60.61,7513948749643627411622618686
2021-06-02,894796,1,38.27,81373615287088154971622637333
2021-06-02,895312,1,79.49,82298941853478855571622663803
2021-06-02,894511,0,83.1,48741684194495161191622623893
2021-06-02,895208,0,72.64,53076292363600424641622661091
2021-06-02,894516,0,163.83,5521421551748564341622623991
2021-06-02,894975,0,106.43,57199604290590672251622647308
2021-06-02,895112,1,90.94,61801122271544749081622656717
2021-06-02,894404,0,285.2,72155391490268585551622618574
2021-06-02,894541,0,33.79,14074765642316212781622624932
2021-06-02,894639,1,84.22,20212361482683160761622630704
2021-06-02,894583,1,40.91,23250728378348218711622626064
2021-06-02,894409,0,87.27,28493446050098631431622618547
2021-06-02,894569,0,148.41,30136483427023124621622626914
2021-06-02,894802,0,41.37,41074564729525688701622637611
2021-06-02,894486,1,92.45,42259309510844261521622623146
2021-06-02,894482,0,79.92,68226391743243208711622622959
2021-06-02,894512,1,47.87,71895357042620644101622632074
2021-06-02,895164,1,137.75,83295301423506258291622658087
2021-06-02,894656,0,222.26,8530914155457922621622631842
2021-06-02,894395,0,22.38,11270376889693400451622618470
2021-06-02,894941,0,74.37,1522895819095777201622642447
2021-06-02,894416,0,35.75,22385449191671860561622619286
2021-06-02,895175,1,25.27,35639600155527618871622659106
2021-06-02,894668,1,26.43,85113455955149812461622631239
2021-06-02,894617,0,37.3,26834885931365378921622626600
2021-06-02,895265,0,72.07,61535392072643046871622659451
2021-06-02,894563,0,38.65,7180347387018809891622626255
2021-06-02,895179,0,88.59,78783336574196419191622658718
2021-06-02,894649,1,81.74,79316579613197336941622631882
2021-06-02,894573,0,41.08,13621951277568682441622624929
2021-06-02,894314,0,32.94,25463159619966140101622612390
2021-06-02,895339,0,86.04,46728645907762334121622666697
2021-06-02,894379,0,15.35,49457371603098119551622617638
2021-06-02,894363,0,110.08,69914961013368686491622616191
2021-06-02,894535,1,112.29,70822877199496875721622623141
2021-06-02,894556,0,118.69,70825809846112616501622625500
2021-06-02,895070,1,80.93,89957982699523830281622653407
2021-06-02,894747,0,18.76,9177542140687280031622635812
2021-06-02,895352,0,32.67,181804359056418000751622665765
2021-06-02,895389,0,72.3,34566255401246521291622670359
2021-06-02,894417,0,40.02,43497977649505473781622619850
2021-06-02,894785,1,35.65,48223482474538908751622636863
2021-06-02,894759,1,47.6,170180167504517646861622635629
2021-06-02,895025,1,185.75,24986696263343581731622649506
2021-06-02,894687,1,32.9,41760841146948182811622633226
2021-06-02,895065,0,36.11,66414368019162227971622653341
2021-06-02,894806,0,161.11,78303524431601390041622639246
2021-06-02,895330,0,35.43,111473882680895160841622666596
2021-06-02,894484,1,172.26,20292541435208388281622623105
2021-06-02,895238,0,32.57,33131488075280429061622662292
2021-06-02,894504,0,82.45,4960149126485275091622623308
2021-06-02,895194,1,41.63,75230377234186895551622660834
2021-06-02,894942,0,63.69,83981742853524650201622645360
2021-06-02,894967,0,22.0,13407805195977649681622647078
2021-06-02,894351,1,30.18,1388272989738467481622613881
2021-06-02,894562,0,236.78,30271980196283812901622623706
2021-06-02,895169,0,135.44,34897084362438800681622658195
2021-06-02,894631,0,71.65,55234225366383559501622628898
2021-06-02,894298,1,50.41,60743581443376884851622610113
2021-06-02,895168,1,41.3,66040321808409883191622660051
2021-06-02,895093,0,52.13,76810203644457110001622654227
2021-06-02,894311,0,144.6,11269518361503376091622609999
2021-06-02,894992,0,50.73,1475685882176208761622645135
2021-06-02,895234,1,47.55,20201110644053653371622659701
2021-06-02,895020,0,85.14,32320894516637207951622648520
2021-06-02,894873,1,24.54,38317851481099412611622634786
2021-06-02,895308,0,77.75,59695623632943746911622664035
2021-06-02,895304,1,56.29,72973449444379778021622663887
2021-06-02,894881,0,95.24,9654969416824903921622642213
2021-06-02,894745,1,58.27,141447610530102191361622636294
2021-06-02,894920,0,147.21,1455176425446913211622644205
2021-06-02,894585,1,140.33,15066672404994884691622627161
