date_date,product_id,qty
2021-07-30,TK001P3-FJ01-W_LI_XL,1
2021-07-30,LG002P3-JL02-W_EB_S,1
2021-07-30,BR001P3-JL02-W_EB_L,1
2021-07-30,LG002P3-JL02-W_BU_M,1
2021-07-31,BR001P3-JL02-W_MO_M,7
2021-07-31,SH15001P3-JL02-W_BL_S,4
2021-07-31,TS001P4-FJ01-U_BL_M,7
2021-07-31,TK001P3-TT01-W_GG_M,4
2021-07-31,TS001P3-FJ01-W_BL_M,7
2021-07-31,TK001P3-FJ01-W_LI_M,2
2021-07-31,TS001BTB-MARATHON01-MAM01-U_NA_M,5
2021-07-31,LG002P3-JL02-W_MO_XL,1
2021-07-31,BR001P3-JL02-W_MO_XS,1
2021-07-31,BR002P3-JL02-W_EB_XS,2
2021-07-31,TS001BTB-MAM01_U_WH_S,17
2021-07-31,SHNB003P02-SL01_MO_L,1
2021-07-31,SH004P2-JL02-M_NA_XL,3
2021-07-31,SHNB003P02-SL01_LI_S,2
2021-07-31,SH004P2-JL02-M_BL_M,1
2021-07-31,SN001P01-JL01-U_MO_,2
2021-07-31,SN001P01-JL01-U_SA_,1
2021-07-31,TS001P3-FJ01-W_BL_XL,1
2021-07-31,LG002P3-JL02-W_BU_M,3
2021-07-31,TS001P3-FJ01_U_BL_XXL,1
2021-07-31,TS001P3-TT01-W_GG_XL,2
2021-07-31,TS001P4-FJ01-U_LI_M,6
2021-07-31,TS001BTB-MAM01_U_WH_L,6
2021-07-31,TS001P3-FJ01_U_MO_S,14
2021-07-31,TS001P3-TT01-W_GG_S,1
2021-07-31,TS001P3-FJ01-U_BU_XXL,1
2021-07-31,TK002P3-FJ01-W_BL_M,1
2021-07-31,BR001P3-JL02-W_EB_XL,1
2021-07-31,LG53001P3-JL02-W_BL_M,12
2021-07-31,TS001P3-TT01-W_GG_L,1
2021-07-31,TS001P3-FJ01_U_MO_L,1
2021-07-31,BR002P3-JL02-W_BU_XL,1
2021-07-31,LG002P3-JL02-W_BU_S,1
2021-07-31,SH004P2-JL02-M_NA_M,27
2021-07-31,TS001P3-FJ01_U_WH_M,1
2021-07-31,LG002P3-JL02-W_NA_M,3
2021-07-31,TK001P3-FJ01-M_LI_L,1
2021-07-31,TS001BTB-MAM01_U_BL_M,67
2021-07-31,LS001P3-SL02-M_BL_M,2
2021-07-31,LG002P3-JL02-W_NA_L,5
2021-07-31,BR002P3-JL02-W_NA_M,2
2021-07-31,TS001P1-TT01-U_GC_M,4
2021-07-31,SHNB003P02-SL01_BL_S,2
2021-07-31,LS001P3-SL02-W_GR_XL,2
2021-07-31,TSC001P3-FJ01-W_BL_M,2
2021-07-31,BR001P3-JL02-W_EB_S,2
2021-07-31,TS001P3-FJ01_U_BL_S,5
2021-07-31,LG003P3-JL02-M_BL_M,2
2021-07-31,SH004P2-JL02-M_BL_XS,1
2021-07-31,LG003P3-JL02-M_BL_XXL,4
2021-07-31,SH002P3-JL02-W_NA_S,3
2021-07-31,BR001AR01-JL02-W_BL_S,2
2021-07-31,TS001P3-FJ01-U_LI_XXL,2
2021-07-31,BR001P3-JL02-W_EB_L,2
2021-07-31,SH15001P3-JL02-W_NA_M,2
2021-07-31,SH15001P3-JL02-W_BL_XL,3
2021-07-31,SH002P3-JL02-W_MO_M,1
2021-07-31,LG002P3-JL02-W_NA_S,1
2021-07-31,TK001P3-FJ01-W_LI_L,3
2021-07-31,TS001P3-FJ01-W_MO_XS,1
2021-07-31,BR002P3-JL02-W_EB_L,1
2021-07-31,TK001P3-FJ01-M_LI_M,1
2021-07-31,BR001P1-JL02-W_BL_M,5
2021-07-31,TK001P3-FJ01_W_BL_M,1
2021-07-31,LS001P3-SL02-M_GR_M,2
2021-07-31,TS001BTB-MAM01_U_BL_S,6
2021-07-31,TS001P4-FJ01-U_BL_XS,1
2021-07-31,TS001P3-FJ01-W_BL_L,5
2021-07-31,TS001P3-FJ01-W_MO_M,8
2021-07-31,TK001P3-TT01-W_GG_S,8
2021-07-31,TK001P3-FJ01-W_LI_XL,1
2021-07-31,LG002P3-JL02-W_EB_S,2
2021-07-31,TK001P3-FJ01_W_SA_M,1
2021-07-31,TS001P3-FJ01-U_LI_M,1
2021-07-31,TS001P3-FJ01_U_MO_M,3
2021-07-31,TS001BTB-MAM01_U_BL_XL,34
2021-07-31,SH002P3-JL02-W_BL_S,1
2021-07-31,SH002P3-JL02-W_NA_L,1
2021-07-31,TS001P3-FJ01_U_WH_XS,1
2021-07-31,SH15001P3-JL02-W_EB_M,2
2021-07-31,LS001P3-SL02-W_BL_S,3
2021-07-31,LS001P3-SL02-W_BL_M,2
2021-07-31,SH15001P3-JL02-W_BL_L,3
2021-07-31,SH002P3-JL02-W_BL_XXL,5
2021-07-31,TK001P3-FJ01-M_SA_M,1
2021-07-31,TS001BTB-MARATHON01-MAM01-U_NA_S,17
2021-07-31,TS001P3-FJ01-U_BU_XS,1
2021-07-31,BR002P3-JL02-W_NA_XL,1
2021-07-31,TS001P3-FJ01_U_BL_M,2
2021-07-31,BR001P3-JL02-W_MO_S,3
2021-07-31,TK002P3-FJ01-W_BL_L,1
2021-07-31,TS001P3-FJ01-U_LI_XS,1
2021-07-31,TS001P3-FJ01_U_SA_M,1
2021-07-31,LS001P3-SL02-W_GR_M,10
2021-07-31,TS001P4-FJ01-U_SA_M,3
2021-07-31,TS001P3-FJ01-U_LI_S,1
2021-07-31,TSC001P3-FJ01-W_MI_M,2
2021-07-31,TK002P3-FJ01-W_NA_M,10
2021-07-31,TS001P3-FJ01_U_BL_L,1
2021-07-31,TK001P3-FJ01-M_SA_S,1
2021-07-31,LG002P3-JL02-W_EB_M,1
2021-07-31,BR002P3-JL02-W_BU_L,1
2021-07-31,TS001P4-FJ01-U_SA_XS,1
2021-07-31,LG002P3-JL02-W_EB_XS,1
2021-07-31,TK002P3-FJ01-W_NA_L,1
2021-07-31,TS001P1-TT01-U_GC_XXL,1
2021-07-31,BR001P3-JL02-W_NA_M,7
2021-07-31,LS001P3-SL02-W_GR_L,4
2021-07-31,TK001P3-FJ01-M_BL_M,5
2021-07-31,SHSF-EP_BL_XL,3
2021-07-31,SH15001P3-JL02-W_EB_S,2
2021-07-31,TS001P3-FJ01-U_LI_XL,1
2021-07-31,TS001BTB-MAM01_U_WH_XS,26
2021-07-31,TK002P3-FJ01-W_MO_S,1
2021-07-31,BR002P3-JL02-W_BL_M,1
2021-07-31,SH15001P3-JL02-W_BL_M,8
2021-07-31,SH004P2-JL02-M_MO_L,1
2021-07-31,LS001P3-SL02-M_BL_XL,1
2021-07-31,LG002P3-JL02-W_MO_L,2
2021-07-31,SH15001P3-JL02-W_NA_S,1
2021-07-31,SH003P02-SL01-M_BL_L,1
2021-07-31,TS001P4-FJ01-U_LI_S,1
2021-07-31,SH003P02-SL01-M_LI_M,7
2021-07-31,TS001P4-FJ01-U_BL_XL,1
2021-07-31,SH003P02-SL01-M_BL_M,2
2021-07-31,ACC001-B01-BL-L_BL_L,1
2021-07-31,LG002P3-JL02-W_BU_XS,2
2021-07-31,TK002P3-TT01-W_GG_XS,2
2021-07-31,TS001P3-FJ01-W_MO_S,5
2021-07-31,SHNB003P02-SL01_NA_S,1
2021-07-31,SH15001P3-JL02-W_EB_XS,1
2021-07-31,SH15001P3-JL02-W_NA_XL,1
2021-07-31,TS001P1-TT01-U_GC_XL,1
2021-07-31,SHNB003P02-SL01_LI_XL,1
2021-07-31,BR002P3-JL02-W_MO_M,1
2021-07-31,BR002P3-JL02-W_EB_M,4
2021-08-01,LG002P3-JL02-W_BU_M,7
2021-08-01,LS001P3-SL02-W_GR_S,4
2021-08-01,TS001P4-FJ01-U_BL_L,2
2021-08-01,TS001P3-FJ01-U_BU_S,1
2021-08-01,SH004P2-JL02-M_BL_XS,2
2021-08-01,BR002P3-JL02-W_NA_S,1
2021-08-01,SH15001P3-JL02-W_BL_XS,4
2021-08-01,TS001BTB-MAM01_U_WH_XS,60
2021-08-01,TS001BTB-MAM01_U_BL_XL,18
2021-08-01,ACC003-M01-WH_WH_n/a,4
2021-08-01,TK001P3-FJ01-M_MO_M,5
2021-08-01,TSC001P3-FJ01-W_BL_M,2
2021-08-01,TS001P3-FJ01-U_NA_S,1
2021-08-01,BR002P3-JL02-W_BL_XXL,2
2021-08-01,SH004P2-JL02-M_BL_L,1
2021-08-01,LG003P3-JL02-M_BL_M,4
2021-08-01,LG002P3-JL02-W_BU_S,5
2021-08-01,SH15001P3-JL02-W_NA_L,2
2021-08-01,BR002P3-JL02-W_BL_S,2
2021-08-01,TS001P1-TT01-U_GC_M,7
2021-08-01,TS001BTB-MAM01_U_BL_L,14
2021-08-01,SH004P2-JL02-M_MO_M,4
2021-08-01,LS001P3-SL02-M_GR_XS,1
2021-08-01,BR001P3-JL02-W_MO_S,2
2021-08-01,LG003P3-JL02-M_BL_L,8
2021-08-01,SHNB003P02-SL01_BL_L,3
2021-08-01,TK001P3-FJ01_W_BL_XL,1
2021-08-01,TS001P3-FJ01_U_SA_XXL,1
2021-08-01,SHNB003P02-SL01_LI_S,1
2021-08-01,LG003P3-JL02-M_BL_S,1
2021-08-01,SHNB003P02-SL01_LI_M,2
2021-08-01,SHNB003P02-SL01_LI_L,2
2021-08-01,TK001P3-FJ01-M_BU_M,1
2021-08-01,TS001P3-TT01-W_GG_S,1
2021-08-01,ACC004-B03-POP-L_ALU_L,3
2021-08-01,LS001P3-SL02-M_GR_S,1
2021-08-01,BR001AR01-JL02-W_BL_S,1
2021-08-01,SH004P2-JL02-M_BL_XL,2
2021-08-01,TS001P3-FJ01-U_LI_M,3
2021-08-01,TS001P3-FJ01_U_BL_L,1
2021-08-01,SH002P3-JL02-W_NA_M,2
2021-08-01,TK002P3-TT01-W_GG_M,3
2021-08-01,TK001P3-TT01-W_GG_M,6
2021-08-01,SH002P3-JL02-W_NA_XL,2
2021-08-01,TK001P3-FJ01-W_LI_L,1
2021-08-01,LG002P3-JL02-W_BU_L,1
2021-08-01,SH004P2-JL02-M_NA_M,1
2021-08-01,LG002P3-JL02-W_EB_L,4
2021-08-01,TS001P4-FJ01-U_LI_XXL,1
2021-08-01,SH004P2-JL02-M_BL_M,9
2021-08-01,TK002P3-TT01-W_GG_XL,1
2021-08-01,TK002P3-FJ01-W_BL_M,5
2021-08-01,LG001P1-JL02-W_BL_XS,1
2021-08-01,TS001P3-FJ01_U_WH_L,3
2021-08-01,TS001P4-FJ01-U_SA_M,4
2021-08-01,SN001P01-JL01-U_SA_,4
2021-08-01,TS001P3-FJ01-U_BU_L,1
2021-08-01,TS001P3-FJ01_U_WH_M,4
2021-08-01,TK002P3-FJ01-W_BL_XL,1
2021-08-01,TS001P3-FJ01-W_MO_M,9
2021-08-01,BR002P3-JL02-W_EB_M,2
2021-08-01,BR001P3-JL02-W_EB_M,3
2021-08-01,LG002AR01-JL02-W_BL_M,4
2021-08-01,TK002P3-FJ01-W_BL_S,6
2021-08-01,TS001P3-FJ01_U_BL_S,5
2021-08-01,TS001BTB-MARATHON01-MAM01-U_NA_S,28
2021-08-01,TS001BTB-MAM01_U_WH_S,28
2021-08-01,TS001P3-FJ01_U_BL_M,3
2021-08-01,SH003P02-SL01-M_BL_M,2
2021-08-01,SH15001P3-JL02-W_BL_S,3
2021-08-01,TS001BTB-MARATHON01-MAM01-U_NA_L,12
2021-08-01,LG002P3-JL02-W_NA_XL,1
2021-08-01,SH003P02-SL01-M_LI_S,3
2021-08-01,BR002P3-JL02-W_MO_L,1
2021-08-01,TS001BTB-MARATHON01-MAM01-U_NA_M,12
2021-08-01,LG003P3-JL02-M_MO_L,1
2021-08-01,LS001P3-SL02-M_GR_L,1
2021-08-01,LG002P3-JL02-W_BU_XL,6
2021-08-01,SH15001P3-JL02-W_BL_L,4
2021-08-01,SH003P02-SL01-M_LI_M,10
2021-08-01,TS001P3-FJ01-U_NA_XS,1
2021-08-01,SH15001P3-JL02-W_EB_S,3
2021-08-01,TK001P3-FJ01-M_LI_M,8
2021-08-01,LG002P3-JL02-W_BU_XXL,4
2021-08-01,TS001P4-FJ01-U_SA_XL,2
2021-08-01,LG003P3-JL02-M_MO_S,1
2021-08-01,BR002P3-JL02-W_BU_S,2
2021-08-01,TK001P3-FJ01-M_SA_S,1
2021-08-01,BR001P3-JL02-W_MO_L,2
2021-08-01,LS001P3-SL02-W_GR_M,1
2021-08-01,SH15001P3-JL02-W_NA_M,6
2021-08-01,LG001P1-JL02-W_BL_S,3
2021-08-01,BR002P3-JL02-W_EB_XL,1
2021-08-01,BR001P3-JL02-W_MO_XS,1
2021-08-01,TK002P3-FJ01-W_MO_M,1
2021-08-01,LG003P3-JL02-M_MO_M,2
2021-08-01,SH002P3-JL02-W_NA_S,1
2021-08-01,SH002P3-JL02-W_BL_XL,1
2021-08-01,LG002P3-JL02-W_NA_S,1
2021-08-01,TS001P4-FJ01-U_LI_XL,1
2021-08-01,TK001P3-FJ01-M_BL_M,11
2021-08-01,TS001BTB-MAM01_U_WH_XL,52
2021-08-01,TS001BTB-MAM01_U_BL_M,44
2021-08-01,BR001AR01-JL02-W_BL_M,2
2021-08-01,TS001P3-FJ01-W_BL_L,8
2021-08-01,TS001P3-FJ01-U_LI_S,1
2021-08-01,SH15001P3-JL02-W_NA_XXL,1
2021-08-01,TS001BTB-MAM01_U_WH_L,45
2021-08-01,BR001P3-JL02-W_EB_S,4
2021-08-01,SHNB003P02-SL01_BL_XS,1
2021-08-01,SH002P3-JL02-W_BL_S,1
2021-08-01,LS001P3-SL02-W_GR_XL,3
2021-08-01,BR001P1-JL02-W_BL_M,4
2021-08-01,LG002P3-JL02-W_MO_M,2
2021-08-01,BR002P3-JL02-W_BU_M,1
2021-08-01,SH15001P3-JL02-W_BL_M,13
2021-08-01,TS001P3-FJ01-W_BL_M,4
2021-08-01,BR001P3-JL02-W_NA_M,12
2021-08-01,LS001P3-SL02-M_BL_S,1
2021-08-01,TK001P3-FJ01-M_LI_L,1
2021-08-01,TK002P3-FJ01-W_NA_L,3
2021-08-01,LS001P3-SL02-M_BL_XS,1
2021-08-01,TS001P3-FJ01-U_BU_XS,2
2021-08-01,BR001P3-JL02-W_MO_XL,1
2021-08-01,TS001P4-FJ01-U_LI_S,2
2021-08-01,BR001P3-JL02-W_NA_S,3
2021-08-01,SH15001P3-JL02-W_BL_XL,1
2021-08-01,LS001P3-SL02-M_BL_M,3
2021-08-01,SH002P3-JL02-W_NA_XS,1
2021-08-01,TS001P3-FJ01_U_WH_XS,1
2021-08-01,TSC001P3-FJ01-W_MO_M,1
2021-08-01,TK001P3-FJ01_W_SA_XL,3
2021-08-01,LG002P3-JL02-W_MO_L,5
2021-08-01,SH002P3-JL02-W_MO_S,6
2021-08-01,BR002P3-JL02-W_BL_M,4
2021-08-01,TK002P3-FJ01-W_NA_S,1
2021-08-01,LS001P3-SL02-M_BL_XL,8
2021-08-01,BR002P3-JL02-W_BL_L,2
2021-08-01,TK001P3-FJ01-M_SA_M,3
2021-08-01,TK002P3-FJ01-W_NA_XL,1
2021-08-01,TS001BTB-MARATHON01-MAM01-U_NA_XS,2
2021-08-01,BR001P3-JL02-W_MO_M,8
2021-08-01,SN001P01-JL01-U_MO_,11
2021-08-01,LG002P3-JL02-W_EB_XXL,1
2021-08-01,TK002P3-FJ01-W_BL_L,1
2021-08-01,TS001P3-FJ01_U_WH_S,3
2021-08-01,TK001P3-FJ01-M_BL_S,1
2021-08-01,LG002P3-JL02-W_EB_XL,1
2021-08-01,BR001P3-JL02-W_NA_L,2
2021-08-01,SH002P3-JL02-W_MO_M,3
2021-08-01,TS001BTB-MAM01_U_BL_S,15
2021-08-01,SH004P2-JL02-M_NA_S,1
2021-08-01,TK002P3-FJ01-W_MO_L,1
2021-08-01,TS001P4-FJ01-U_BL_S,2
2021-08-01,TS001P3-FJ01-W_MO_S,3
2021-08-01,TK001P3-FJ01_W_BL_XS,2
2021-08-01,TS001P4-FJ01-U_BL_M,5
2021-08-01,SHNB003P02-SL01_MO_M,3
2021-08-01,TS001P3-FJ01-W_MO_XL,1
2021-08-01,ACC005-B04-SUN-S_ALU_S,2
2021-08-01,SH002P3-JL02-W_MO_XL,1
2021-08-01,LS001P3-SL02-W_BL_XL,1
2021-08-01,BR002P3-JL02-W_NA_M,1
2021-08-01,TS001P3-FJ01_U_SA_XL,1
2021-08-01,SH002P3-JL02-W_NA_XXL,1
2021-08-01,LG003P3-JL02-M_MO_XXL,1
2021-08-01,LS001P3-SL02-W_BL_M,5
2021-08-01,TS001P3-FJ01_U_MO_XXL,2
2021-08-01,TS001P3-FJ01_U_MO_S,2
2021-08-01,TSC001P3-FJ01-W_MI_M,1
2021-08-02,TS001P3-FJ01_U_WH_M,5
2021-08-02,TK001P3-FJ01-M_SA_M,2
2021-08-02,SH15001P3-JL02-W_NA_M,3
2021-08-02,SH004P2-JL02-M_BL_M,5
2021-08-02,TS001P3-FJ01_U_WH_XL,2
2021-08-02,TS001P3-FJ01_U_SA_M,5
2021-08-02,TS001P3-FJ01-W_BL_S,9
2021-08-02,TS001P1-TT01-U_GC_M,3
2021-08-02,LS001P3-SL02-M_GR_M,3
2021-08-02,BR002P3-JL02-W_NA_S,3
2021-08-02,TS001BTB-MAM01_U_BL_M,106
2021-08-02,BR002P3-JL02-W_BL_XS,1
2021-08-02,TK001P3-FJ01_W_SA_S,1
2021-08-02,BR001P3-JL02-W_NA_M,4
2021-08-02,TS001P3-FJ01_U_MO_M,15
2021-08-02,TS001P4-FJ01-U_SA_S,1
2021-08-02,TS001BTB-MAM01_U_BL_XL,46
2021-08-02,LG002P3-JL02-W_EB_M,1
2021-08-02,SH003P02-SL01-M_LI_M,1
2021-08-02,BR001P3-JL02-W_NA_L,2
2021-08-02,TS001P3-FJ01-W_BL_L,2
2021-08-02,LG001P1-JL02-W_BL_S,2
2021-08-02,LG003P3-JL02-M_MO_M,2
2021-08-02,SH15001P3-JL02-W_EB_XL,2
2021-08-02,TK001P3-TT01-W_GG_S,2
2021-08-02,SH15001P3-JL02-W_EB_S,1
2021-08-02,LG002P3-JL02-W_EB_XXL,1
2021-08-02,LG003P3-JL02-M_BL_M,6
2021-08-02,SHNB003P02-SL01_LI_M,2
2021-08-02,LG002P3-JL02-W_BU_S,5
2021-08-02,TK001P3-FJ01-M_SA_S,1
2021-08-02,LG002P3-JL02-W_NA_L,5
2021-08-02,TS001P3-TT01-W_GG_M,2
2021-08-02,SHNB003P02-SL01_BL_L,3
2021-08-02,TS001P3-TT01-W_GG_S,2
2021-08-02,LG002AR01-JL02-W_BL_S,1
2021-08-02,TK001P3-FJ01-W_LI_S,1
2021-08-02,TK001P3-TT01-W_GG_M,1
2021-08-02,TS001P3-FJ01-U_NA_XS,1
2021-08-02,SHNB003P02-SL01_MO_XXL,1
2021-08-02,LS001P3-SL02-M_GR_L,1
2021-08-02,TS001P3-FJ01_U_SA_L,1
2021-08-02,TS001P3-FJ01_U_BL_M,7
2021-08-02,SH15001P3-JL02-W_BL_M,1
2021-08-02,BR001P3-JL02-W_MO_L,1
2021-08-02,LG002P3-JL02-W_EB_XS,1
2021-08-02,TS001P3-FJ01-W_MO_XS,1
2021-08-02,SH003P02-SL01-M_BL_L,2
2021-08-02,TS001P3-FJ01-W_MO_M,4
2021-08-02,TS001P4-FJ01-U_SA_M,3
2021-08-02,TS001P3-FJ01_U_WH_S,5
2021-08-02,TK001P3-FJ01-M_BL_M,6
2021-08-02,TS001BTB-MARATHON01-MAM01-U_NA_S,29
2021-08-02,LS001P3-SL02-W_BL_S,7
2021-08-02,TS001P4-FJ01-U_LI_XXL,1
2021-08-02,TS001P3-FJ01-U_BU_L,1
2021-08-02,BR001P3-JL02-W_EB_XL,1
2021-08-02,TK001P3-FJ01-M_BU_S,1
2021-08-02,TS001BTB-MAM01_U_BL_S,6
2021-08-02,LS001P3-SL02-W_BL_M,11
2021-08-02,TK001P3-TT01-W_GG_L,1
2021-08-02,SHNB003P02-SL01_MO_XS,1
2021-08-02,SH002P3-JL02-W_BL_XS,2
2021-08-02,SH004P2-JL02-M_BL_S,1
2021-08-02,TS001P3-FJ01_U_BL_S,1
2021-08-02,LS001P3-SL02-M_GR_S,1
2021-08-02,BR002P3-JL02-W_BL_M,3
2021-08-02,LG002P3-JL02-W_EB_XL,2
2021-08-02,TS001P1-TT01-U_GC_XXL,2
2021-08-02,TK002P3-FJ01-W_MO_S,1
2021-08-02,TS001P4-FJ01-U_LI_XS,1
2021-08-02,TK002P3-FJ01-W_BL_M,2
2021-08-02,SH002P3-JL02-W_NA_M,2
2021-08-02,SH004P2-JL02-M_MO_L,1
2021-08-02,TK002P3-FJ01-W_MO_M,1
2021-08-02,SH002P3-JL02-W_BL_M,1
2021-08-02,BR002P3-JL02-W_BU_L,3
2021-08-02,SH002P3-JL02-W_NA_S,5
2021-08-02,SHNB003P02-SL01_NA_XS,1
2021-08-02,BR002P3-JL02-W_EB_S,2
2021-08-02,SH004P2-JL02-M_NA_XL,1
2021-08-02,TS001P3-FJ01_U_MO_XXL,1
2021-08-02,TS001P3-FJ01_U_SA_S,2
2021-08-02,BR001P3-JL02-W_NA_XS,1
2021-08-02,LG001P1-JL02-W_BL_L,1
2021-08-02,TK001P3-FJ01-W_LI_L,1
2021-08-02,SH002P3-JL02-W_MO_L,1
2021-08-02,BR002P3-JL02-W_NA_M,7
2021-08-02,TS001BTB-MARATHON01-MAM01-U_NA_M,24
2021-08-02,SHNB003P02-SL01_NA_L,3
2021-08-02,LS001P3-SL02-W_BL_L,1
2021-08-02,SH15001P3-JL02-W_BL_S,2
2021-08-02,TS001BTB-MAM01_U_BL_L,13
2021-08-02,SHNB003P02-SL01_MO_L,1
2021-08-02,LS001P3-SL02-W_GR_S,11
2021-08-02,TK001P3-FJ01-W_LI_M,1
2021-08-02,SH002P3-JL02-W_BL_XL,3
2021-08-02,BR002P3-JL02-W_EB_M,4
2021-08-02,TS001P4-FJ01-U_SA_XS,1
2021-08-02,SH15001P3-JL02-W_BL_L,2
2021-08-02,TS001P3-FJ01-W_MO_S,14
2021-08-02,LG53001P3-JL02-W_BL_M,3
2021-08-02,TS001P3-FJ01_U_MO_XS,1
2021-08-02,TK001P3-FJ01-M_LI_M,6
2021-08-02,LS001P3-SL02-W_GR_L,10
2021-08-02,BR001AR01-JL02-W_BL_S,2
2021-08-02,SH15001P3-JL02-W_BL_XL,3
2021-08-02,BR002P3-JL02-W_MO_M,1
2021-08-02,TS001P3-FJ01-W_MO_XL,1
2021-08-02,BR001P3-JL02-W_NA_S,5
2021-08-02,TK001P3-FJ01-M_MO_M,4
2021-08-02,SHNB003P02-SL01_LI_XL,1
2021-08-02,TS001P1-TT01-U_GC_L,2
2021-08-02,LG003P3-JL02-M_BL_L,10
2021-08-02,LG002P3-JL02-W_BU_M,2
2021-08-02,SH002P3-JL02-W_NA_XS,1
2021-08-02,SH004P2-JL02-M_NA_S,1
2021-08-02,TS001P4-FJ01-U_LI_M,8
2021-08-02,TS001BTB-MARATHON01-MAM01-U_NA_L,12
2021-08-02,ACC006AR01-M02_CO_n/a,1
2021-08-02,SH004P2-JL02-M_MO_S,3
2021-08-02,SH15001P3-JL02-W_NA_XXL,1
2021-08-02,BR001P3-JL02-W_NA_XL,2
2021-08-02,TS001P3-FJ01-U_LI_M,1
2021-08-02,LS001P3-SL02-M_BL_XL,5
2021-08-02,SH004P2-JL02-M_NA_M,7
2021-08-02,TK001P3-FJ01-M_SA_L,1
2021-08-02,BR002P3-JL02-W_BU_M,1
2021-08-02,SH002P3-JL02-W_MO_M,3
2021-08-02,TK002P3-FJ01-W_MO_L,14
2021-08-02,SH004P2-JL02-M_BL_L,2
2021-08-02,SHNB003P02-SL01_MO_M,2
2021-08-02,SH001P1-SL01-M_NA_XS,2
2021-08-02,TK002P3-TT01-W_GG_XS,1
2021-08-02,LG003P3-JL02-M_BL_XS,2
2021-08-02,TK002P3-FJ01-W_BL_XS,1
2021-08-02,LS001P3-SL02-M_BL_M,1
2021-08-02,LG002P3-JL02-W_BU_L,2
2021-08-02,BR002P3-JL02-W_BU_XXL,1
2021-08-02,BR002P3-JL02-W_MO_L,1
2021-08-02,LG002P3-JL02-W_MO_S,2
2021-08-02,LG002P3-JL02-W_EB_L,2
2021-08-02,TS001P4-FJ01-U_BL_M,1
2021-08-02,TS001P3-FJ01_U_BL_XL,2
2021-08-02,SH003P02-SL01-M_BL_M,2
2021-08-02,TK001P3-FJ01-M_MO_S,1
2021-08-02,TS001BTB-MAM01_U_WH_XS,51
2021-08-02,SHNB003P02-SL01_LI_S,1
2021-08-02,TS001P3-FJ01_U_MO_XL,2
2021-08-02,TK001P3-FJ01_W_BL_XL,1
2021-08-02,LG002P3-JL02-W_NA_S,4
2021-08-02,BR002P3-JL02-W_BU_XS,1
2021-08-02,SH002P3-JL02-W_MO_XXL,4
2021-08-02,TS001BTB-MAM01_U_WH_S,29
2021-08-02,SHNB003P02-SL01_BL_M,11
2021-08-02,TS001P3-FJ01-W_BL_M,5
2021-08-02,LG002P3-JL02-W_EB_S,1
2021-08-02,BR001P3-JL02-W_MO_M,8
2021-08-02,SH004P2-JL02-M_MO_M,12
2021-08-02,SH004P2-JL02-M_MO_XXL,1
2021-08-02,SH004P2-JL02-M_NA_L,5
2021-08-02,SN001P01-JL01-U_MO_,5
2021-08-02,TS001P4-FJ01-U_BL_XL,1
2021-08-02,TS001BTB-MAM01_U_WH_L,17
2021-08-02,BR001P1-JL02-W_BL_L,1
2021-08-02,ACC007AR01-B05-L_WH_600ml,1
2021-08-02,TS001BTB-MAM01_U_WH_XL,5
2021-08-02,TS001P1-TT01-U_GC_XL,2
2021-08-02,TS001P3-FJ01-W_BL_XL,3
2021-08-02,TS001P3-FJ01_U_BL_L,5
2021-08-02,TS001BTB-MARATHON01-MAM01-U_NA_XS,3
2021-08-02,SH001P1-SL01-M_NA_S,1
2021-08-02,SH004P2-JL02-M_BL_XS,1
2021-08-02,LS001P3-SL02-W_GR_XL,2
2021-08-02,TS001P4-FJ01-U_BL_S,1
2021-08-02,TS001-FJ01-U_BL_M,1
2021-08-02,BR002P3-JL02-W_NA_L,1
2021-08-02,BR002P3-JL02-W_EB_L,1
2021-08-02,SH002P3-JL02-W_NA_XXL,1
2021-08-02,SH002P3-JL02-W_BL_S,2
2021-08-02,LG002P3-JL02-W_NA_XS,1
2021-08-02,SH15001P3-JL02-W_NA_L,1
2021-08-02,TK001P3-FJ01_W_SA_M,5
2021-08-03,BR001P3-JL02-W_MO_XS,1
2021-08-03,SH002P3-JL02-W_NA_S,4
2021-08-03,SH002P3-JL02-W_BL_XL,2
2021-08-03,SH003P02-SL01-M_BL_L,1
2021-08-03,LG001P1-JL02-W_BL_S,2
2021-08-03,SHNB003P02-SL01_LI_XS,6
2021-08-03,BR002P3-JL02-W_EB_M,2
2021-08-03,TS001BTB-MAM01_U_WH_L,18
2021-08-03,LS001P3-SL02-M_GR_M,4
2021-08-03,ACC004-B03-POP-L_ALU_L,6
2021-08-03,TK001P3-FJ01-M_BL_S,2
2021-08-03,SH15001P3-JL02-W_EB_XL,2
2021-08-03,TS001P3-FJ01-W_MO_S,11
2021-08-03,TK001P3-FJ01_W_BL_XS,1
2021-08-03,TK001P3-TT01-W_GG_M,4
2021-08-03,LG53001P3-JL02-W_BL_M,8
2021-08-03,LS001P3-SL02-W_BL_M,1
2021-08-03,LG002AR01-JL02-W_BL_XXL,4
2021-08-03,LS001P3-SL02-W_GR_L,3
2021-08-03,SH001P1-SL01-M_NA_XL,2
2021-08-03,TS001P4-FJ01-U_LI_XXL,1
2021-08-03,SH001P1-SL01-M_NA_M,1
2021-08-03,TS001P3-FJ01-U_LI_L,2
2021-08-03,BR002P3-JL02-W_BU_L,1
2021-08-03,LS001P3-SL02-M_BL_M,8
