date_date,campaign_name,ads_cost
2021-08-18,FR - SHP - Couche - Smart,60
2021-08-18,FR - SHP MKP -  All Products,224
2021-08-18,FR - SHP MKP - AB - New Products,94
2021-08-18,FR - SHP MKP - AB - Top products,143
2021-08-18,FR - SHP MKP - Reconditionné,6
2021-08-18,FR - TXT - B - Marques,266
2021-08-18,FR - TXT - B - Marques - Couches - Acquisition,37
2021-08-18,FR - TXT - BN - Marque Greenweez,171
2021-08-18,FR - TXT - G - Générique Bio,22
2021-08-18,FR - TXT - GC - Génériques - Alimentation Bébé Bio,12
2021-08-18,FR - TXT - GC - Génériques - Beauté & Hygiène,11
2021-08-18,FR - TXT - GC - Génériques - Couches - Acquisition,33
2021-08-18,FR - TXT - GC - Génériques - Cuisine,76
2021-08-18,FR - TXT - GC - Génériques - Enfant,65
2021-08-18,FR - TXT - GC - Génériques - Entretien,34
2021-08-18,FR - TXT - GC - Génériques - Epicerie,20
2021-08-18,FR - TXT MKP - B - Marques,13
2021-08-18,FR - TXT MKP - DSA - Page Feed,61
2021-08-18,FR - TXT MKP - G - Boost,3
2021-08-18,FR - TXT MKP - Produits reconditionnés,61
2021-08-18,IA - COM - [ENG - ACQ] - Boost,24
2021-08-18,IA - COM - [PUR - ACQ],100
2021-08-18,IA - COM - [PUR - ACQ] - DABA,152
2021-08-18,IA - COM - [PUR - RT] - Clients Existants,71
2021-08-18,IA - COM - [PUR - RT] - DPA ex clients,145
2021-08-18,IA - COM - [PUR - RT] - Site & CRM,86
2021-08-18,IA - MKP - [PUR - ACQ] - DABA MKP,104
2021-08-18,IA - MKP - [PUR - RT] - DPA MKP,81
2021-08-18,criteo_lower_funnel,38
2021-08-18,criteo_mid_funnel,26
2021-08-18,criteo_mid_funnel_bis,25
2021-08-18,criteo_seg_occasionnels,4
2021-08-19,CH - SHP - All Products,20
2021-08-19,FR - DSA - Page Feed - Product,251
2021-08-19,FR - SHP - AB - Beaute & Hygiene - Smart,117
2021-08-19,FR - SHP - AB - Enfant,105
2021-08-19,FR - SHP - AB - Entretien,36
2021-08-19,FR - SHP - AB - Epicerie Salée,80
2021-08-19,FR - SHP - AB - Epicerie Sucrée,29
2021-08-19,FR - SHP - AB - Extérieur,27
2021-08-19,FR - SHP - AB - Maison - Smart,115
2021-08-19,FR - SHP - AB - Santé & Bien-être - Smart,74
2021-08-19,FR - SHP - AB - Top Marge - Smart,20
2021-08-19,FR - SHP - All Products,59
2021-08-19,FR - SHP - All Products - Smart,564
2021-08-19,FR - SHP - Couche - Smart,71
2021-08-19,FR - SHP MKP -  All Products,203
2021-08-19,FR - SHP MKP - AB - New Products,178
2021-08-19,FR - SHP MKP - AB - Top products,93
2021-08-19,FR - SHP MKP - Reconditionné,6
2021-08-19,FR - TXT - B - Marques,240
2021-08-19,FR - TXT - B - Marques - Couches - Acquisition,29
2021-08-19,FR - TXT - BN - Marque Greenweez,163
2021-08-19,FR - TXT - G - Générique Bio,21
2021-08-19,FR - TXT - GC - Génériques - Alimentation Bébé Bio,9
2021-08-19,FR - TXT - GC - Génériques - Beauté & Hygiène,10
2021-08-19,FR - TXT - GC - Génériques - Couches - Acquisition,17
2021-08-19,FR - TXT - GC - Génériques - Cuisine,68
2021-08-19,FR - TXT - GC - Génériques - Enfant,68
2021-08-19,FR - TXT - GC - Génériques - Entretien,29
2021-08-19,FR - TXT - GC - Génériques - Epicerie,18
2021-08-19,FR - TXT MKP - B - Marques,13
2021-08-19,FR - TXT MKP - DSA - Page Feed,60
2021-08-19,FR - TXT MKP - G - Boost,2
2021-08-19,FR - TXT MKP - Produits reconditionnés,31
2021-08-19,IA - COM - [ENG - ACQ] - Boost,26
2021-08-19,IA - COM - [PUR - ACQ],103
2021-08-19,IA - COM - [PUR - ACQ] - DABA,140
2021-08-19,IA - COM - [PUR - RT] - Clients Existants,68
2021-08-19,IA - COM - [PUR - RT] - DPA ex clients,144
2021-08-19,IA - COM - [PUR - RT] - Site & CRM,83
2021-08-19,IA - MKP - [PUR - ACQ] - DABA MKP,107
2021-08-19,IA - MKP - [PUR - RT] - DPA MKP,81
2021-08-19,criteo_lower_funnel,67
2021-08-19,criteo_mid_funnel,22
2021-08-19,criteo_mid_funnel_bis,22
2021-08-19,criteo_seg_occasionnels,10
2021-08-20,CH - SHP - All Products,16
2021-08-20,FR - DSA - Page Feed - Product,210
2021-08-20,FR - SHP - AB - Beaute & Hygiene - Smart,88
2021-08-20,FR - SHP - AB - Enfant,106
2021-08-20,FR - SHP - AB - Entretien,29
2021-08-20,FR - SHP - AB - Epicerie Salée,89
2021-08-20,FR - SHP - AB - Epicerie Sucrée,23
2021-08-20,FR - SHP - AB - Extérieur,22
2021-08-20,FR - SHP - AB - Maison - Smart,88
2021-08-20,FR - SHP - AB - Santé & Bien-être - Smart,64
2021-08-20,FR - SHP - AB - Top Marge - Smart,17
2021-08-20,FR - SHP - All Products,56
2021-08-20,FR - SHP - All Products - Smart,525
2021-08-20,FR - SHP - Couche - Smart,97
2021-08-20,FR - SHP MKP -  All Products,193
2021-08-20,FR - SHP MKP - AB - New Products,124
2021-08-20,FR - SHP MKP - AB - Top products,134
2021-08-20,FR - SHP MKP - Reconditionné,5
2021-08-20,FR - TXT - B - Marques,185
2021-08-20,FR - TXT - B - Marques - Couches - Acquisition,33
2021-08-20,FR - TXT - BN - Marque Greenweez,130
2021-08-20,FR - TXT - G - Générique Bio,39
2021-08-20,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-08-20,FR - TXT - GC - Génériques - Beauté & Hygiène,8
2021-08-20,FR - TXT - GC - Génériques - Couches - Acquisition,12
2021-08-20,FR - TXT - GC - Génériques - Cuisine,62
2021-08-20,FR - TXT - GC - Génériques - Enfant,67
2021-08-20,FR - TXT - GC - Génériques - Entretien,22
2021-08-20,FR - TXT - GC - Génériques - Epicerie,18
2021-08-20,FR - TXT MKP - B - Marques,20
2021-08-20,FR - TXT MKP - DSA - Page Feed,96
2021-08-20,FR - TXT MKP - G - Boost,2
2021-08-20,FR - TXT MKP - Produits reconditionnés,30
2021-08-20,IA - COM - [ENG - ACQ] - Boost,45
2021-08-20,IA - COM - [PUR - ACQ],116
2021-08-20,IA - COM - [PUR - ACQ] - DABA,155
2021-08-20,IA - COM - [PUR - RT] - Clients Existants,70
2021-08-20,IA - COM - [PUR - RT] - DPA ex clients,141
2021-08-20,IA - COM - [PUR - RT] - Site & CRM,82
2021-08-20,IA - MKP - [PUR - ACQ] - DABA MKP,118
2021-08-20,IA - MKP - [PUR - RT] - DPA MKP,80
2021-08-20,criteo_lower_funnel,88
2021-08-20,criteo_mid_funnel,17
2021-08-20,criteo_mid_funnel_bis,16
2021-08-20,criteo_seg_occasionnels,37
2021-08-21,CH - SHP - All Products,20
2021-08-21,FR - DSA - Page Feed - Product,203
2021-08-21,FR - SHP - AB - Beaute & Hygiene - Smart,103
2021-08-21,FR - SHP - AB - Enfant,125
2021-08-21,FR - SHP - AB - Entretien,30
2021-08-21,FR - SHP - AB - Epicerie Salée,107
2021-08-21,FR - SHP - AB - Epicerie Sucrée,20
2021-08-21,FR - SHP - AB - Extérieur,22
2021-08-21,FR - SHP - AB - Maison - Smart,87
2021-08-21,FR - SHP - AB - Santé & Bien-être - Smart,77
2021-08-21,FR - SHP - AB - Top Marge - Smart,18
2021-08-21,FR - SHP - All Products,61
2021-08-21,FR - SHP - All Products - Smart,591
2021-08-21,FR - SHP - Couche - Smart,138
2021-08-21,FR - SHP MKP -  All Products,210
2021-08-21,FR - SHP MKP - AB - New Products,170
2021-08-21,FR - SHP MKP - AB - Top products,75
2021-08-21,FR - SHP MKP - Reconditionné,6
2021-08-21,FR - TXT - B - Marques,182
2021-08-21,FR - TXT - B - Marques - Couches - Acquisition,44
2021-08-21,FR - TXT - BN - Marque Greenweez,130
2021-08-21,FR - TXT - G - Générique Bio,41
2021-08-21,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-08-21,FR - TXT - GC - Génériques - Beauté & Hygiène,9
2021-08-21,FR - TXT - GC - Génériques - Couches - Acquisition,14
2021-08-21,FR - TXT - GC - Génériques - Cuisine,59
2021-08-21,FR - TXT - GC - Génériques - Enfant,88
2021-08-21,FR - TXT - GC - Génériques - Entretien,24
2021-08-21,FR - TXT - GC - Génériques - Epicerie,15
2021-08-21,FR - TXT MKP - B - Marques,47
2021-08-21,FR - TXT MKP - DSA - Page Feed,96
2021-08-21,FR - TXT MKP - G - Boost,2
2021-08-21,FR - TXT MKP - Produits reconditionnés,30
2021-08-21,IA - COM - [ENG - ACQ] - Boost,51
2021-08-21,IA - COM - [PUR - ACQ],126
2021-08-21,IA - COM - [PUR - ACQ] - DABA,153
2021-08-21,IA - COM - [PUR - ACQ] - Paris ex Express,27
2021-08-21,IA - COM - [PUR - RT] - Clients Existants,75
2021-08-21,IA - COM - [PUR - RT] - DPA ex clients,143
2021-08-21,IA - COM - [PUR - RT] - Site & CRM,81
2021-08-21,IA - MKP - [PUR - ACQ] - DABA MKP,123
2021-08-21,IA - MKP - [PUR - RT] - DPA MKP,82
2021-08-21,criteo_lower_funnel,111
2021-08-21,criteo_mid_funnel,14
2021-08-21,criteo_mid_funnel_bis,16
2021-08-21,criteo_seg_occasionnels,45
2021-08-22,CH - SHP - All Products,24
2021-08-22,FR - DSA - Page Feed - Product,230
2021-08-22,FR - SHP - AB - Beaute & Hygiene - Smart,133
2021-08-22,FR - SHP - AB - Enfant,157
2021-08-22,FR - SHP - AB - Entretien,71
2021-08-22,FR - SHP - AB - Epicerie Salée,110
2021-08-22,FR - SHP - AB - Epicerie Sucrée,34
2021-08-22,FR - SHP - AB - Extérieur,46
2021-08-22,FR - SHP - AB - Maison - Smart,141
2021-08-22,FR - SHP - AB - Santé & Bien-être - Smart,104
2021-08-22,FR - SHP - AB - Top Marge - Smart,31
2021-08-22,FR - SHP - All Products,54
2021-08-22,FR - SHP - All Products - Smart,736
2021-08-22,FR - SHP - Couche - Smart,140
2021-08-22,FR - SHP MKP -  All Products,330
2021-08-22,FR - SHP MKP - AB - New Products,126
2021-08-22,FR - SHP MKP - AB - Top products,150
2021-08-22,FR - SHP MKP - Reconditionné,7
2021-08-22,FR - TXT - B - Marques,218
2021-08-22,FR - TXT - B - Marques - Couches - Acquisition,46
2021-08-22,FR - TXT - BN - Marque Greenweez,177
2021-08-22,FR - TXT - G - Générique Bio,71
2021-08-22,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-08-22,FR - TXT - GC - Génériques - Beauté & Hygiène,12
2021-08-22,FR - TXT - GC - Génériques - Couches - Acquisition,16
2021-08-22,FR - TXT - GC - Génériques - Cuisine,61
2021-08-22,FR - TXT - GC - Génériques - Enfant,104
2021-08-22,FR - TXT - GC - Génériques - Entretien,36
2021-08-22,FR - TXT - GC - Génériques - Epicerie,18
2021-08-22,FR - TXT MKP - B - Marques,52
2021-08-22,FR - TXT MKP - DSA - Page Feed,96
2021-08-22,FR - TXT MKP - G - Boost,1
2021-08-22,FR - TXT MKP - Produits reconditionnés,30
2021-08-22,IA - COM - [ENG - ACQ] - Boost,66
2021-08-22,IA - COM - [PUR - ACQ],178
2021-08-22,IA - COM - [PUR - ACQ] - DABA,175
2021-08-22,IA - COM - [PUR - ACQ] - Paris ex Express,56
2021-08-22,IA - COM - [PUR - RT] - Clients Existants,76
2021-08-22,IA - COM - [PUR - RT] - DPA ex clients,146
2021-08-22,IA - COM - [PUR - RT] - Site & CRM,62
2021-08-22,IA - MKP - [PUR - ACQ] - DABA MKP,126
2021-08-22,IA - MKP - [PUR - RT] - DPA MKP,80
2021-08-22,criteo_lower_funnel,178
2021-08-22,criteo_mid_funnel,24
2021-08-22,criteo_mid_funnel_bis,29
2021-08-22,criteo_seg_occasionnels,46
2021-08-23,CH - SHP - All Products,20
2021-08-23,FR - DSA - Page Feed - Product,238
2021-08-23,FR - SHP - AB - Beaute & Hygiene - Smart,104
2021-08-23,FR - SHP - AB - Enfant,132
2021-08-23,FR - SHP - AB - Entretien,58
2021-08-23,FR - SHP - AB - Epicerie Salée,116
2021-08-23,FR - SHP - AB - Epicerie Sucrée,33
2021-08-23,FR - SHP - AB - Extérieur,43
2021-08-23,FR - SHP - AB - Maison - Smart,102
2021-08-23,FR - SHP - AB - Santé & Bien-être - Smart,110
2021-08-23,FR - SHP - AB - Top Marge - Smart,20
2021-08-23,FR - SHP - All Products,74
2021-08-23,FR - SHP - All Products - Smart,732
2021-08-23,FR - SHP - Couche - Smart,143
2021-08-23,FR - SHP MKP -  All Products,376
2021-08-23,FR - SHP MKP - AB - New Products,170
2021-08-23,FR - SHP MKP - AB - Top products,69
2021-08-23,FR - SHP MKP - Reconditionné,5
2021-08-23,FR - TXT - B - Marques,233
2021-08-23,FR - TXT - B - Marques - Couches - Acquisition,40
2021-08-23,FR - TXT - BN - Marque Greenweez,184
2021-08-23,FR - TXT - G - Générique Bio,50
2021-08-23,FR - TXT - GC - Génériques - Alimentation Bébé Bio,8
2021-08-23,FR - TXT - GC - Génériques - Beauté & Hygiène,16
2021-08-23,FR - TXT - GC - Génériques - Couches - Acquisition,21
2021-08-23,FR - TXT - GC - Génériques - Cuisine,52
2021-08-23,FR - TXT - GC - Génériques - Enfant,67
2021-08-23,FR - TXT - GC - Génériques - Entretien,24
2021-08-23,FR - TXT - GC - Génériques - Epicerie,21
2021-08-23,FR - TXT MKP - B - Marques,57
2021-08-23,FR - TXT MKP - DSA - Page Feed,98
2021-08-23,FR - TXT MKP - G - Boost,2
2021-08-23,FR - TXT MKP - Produits reconditionnés,31
2021-08-23,IA - COM - [ENG - ACQ] - Boost,66
2021-08-23,IA - COM - [PUR - ACQ],196
2021-08-23,IA - COM - [PUR - ACQ] - DABA,194
2021-08-23,IA - COM - [PUR - ACQ] - Paris ex Express,59
2021-08-23,IA - COM - [PUR - RT] - Clients Existants,73
2021-08-23,IA - COM - [PUR - RT] - DPA ex clients,145
2021-08-23,IA - COM - [PUR - RT] - Site & CRM,52
2021-08-23,IA - MKP - [PUR - ACQ] - DABA MKP,128
2021-08-23,IA - MKP - [PUR - RT] - DPA MKP,84
2021-08-23,criteo_lower_funnel,173
2021-08-23,criteo_mid_funnel,30
2021-08-23,criteo_mid_funnel_bis,34
2021-08-23,criteo_seg_occasionnels,48
2021-08-24,CH - SHP - All Products,23
2021-08-24,FR - DSA - Page Feed - Product,232
2021-08-24,FR - SHP - AB - Beaute & Hygiene - Smart,116
2021-08-24,FR - SHP - AB - Enfant,130
2021-08-24,FR - SHP - AB - Entretien,61
2021-08-24,FR - SHP - AB - Epicerie Salée,102
2021-08-24,FR - SHP - AB - Epicerie Sucrée,32
2021-08-24,FR - SHP - AB - Extérieur,45
2021-08-24,FR - SHP - AB - Maison - Smart,124
2021-08-24,FR - SHP - AB - Santé & Bien-être - Smart,101
2021-08-24,FR - SHP - AB - Top Marge - Smart,16
2021-08-24,FR - SHP - All Products,82
2021-08-24,FR - SHP - All Products - Smart,569
2021-08-24,FR - SHP - Couche - Smart,126
2021-08-24,FR - SHP MKP -  All Products,425
2021-08-24,FR - SHP MKP - AB - New Products,117
2021-08-24,FR - SHP MKP - AB - Top products,147
2021-08-24,FR - SHP MKP - Reconditionné,6
2021-08-24,FR - TXT - B - Marques,233
2021-08-24,FR - TXT - B - Marques - Couches - Acquisition,42
2021-08-24,FR - TXT - BN - Marque Greenweez,174
2021-08-24,FR - TXT - G - Générique Bio,41
2021-08-24,FR - TXT - GC - Génériques - Alimentation Bébé Bio,13
2021-08-24,FR - TXT - GC - Génériques - Beauté & Hygiène,13
2021-08-24,FR - TXT - GC - Génériques - Couches - Acquisition,25
2021-08-24,FR - TXT - GC - Génériques - Cuisine,56
2021-08-24,FR - TXT - GC - Génériques - Enfant,53
2021-08-24,FR - TXT - GC - Génériques - Entretien,17
2021-08-24,FR - TXT - GC - Génériques - Epicerie,20
2021-08-24,FR - TXT MKP - B - Marques,47
2021-08-24,FR - TXT MKP - DSA - Page Feed,121
2021-08-24,FR - TXT MKP - G - Boost,3
2021-08-24,FR - TXT MKP - Produits reconditionnés,30
2021-08-24,IA - COM - [ENG - ACQ] - Boost,65
2021-08-24,IA - COM - [PUR - ACQ],182
2021-08-24,IA - COM - [PUR - ACQ] - DABA,176
2021-08-24,IA - COM - [PUR - ACQ] - Paris ex Express,30
2021-08-24,IA - COM - [PUR - RT] - Clients Existants,76
2021-08-24,IA - COM - [PUR - RT] - DPA ex clients,145
2021-08-24,IA - COM - [PUR - RT] - Site & CRM,45
2021-08-24,IA - MKP - [PUR - ACQ] - DABA MKP,138
2021-08-24,IA - MKP - [PUR - RT] - DPA MKP,91
2021-08-24,criteo_lower_funnel,143
2021-08-24,criteo_mid_funnel,20
2021-08-24,criteo_mid_funnel_bis,25
2021-08-24,criteo_seg_occasionnels,51
2021-08-25,CH - SHP - All Products,23
2021-08-25,FR - DSA - Page Feed - Product,217
2021-08-25,FR - SHP - AB - Beaute & Hygiene - Smart,100
2021-08-25,FR - SHP - AB - Enfant,126
2021-08-25,FR - SHP - AB - Entretien,73
2021-08-25,FR - SHP - AB - Epicerie Salée,133
2021-08-25,FR - SHP - AB - Epicerie Sucrée,32
2021-08-25,FR - SHP - AB - Extérieur,52
2021-08-25,FR - SHP - AB - Maison - Smart,126
2021-08-25,FR - SHP - AB - Santé & Bien-être - Smart,82
2021-08-25,FR - SHP - AB - Top Marge - Smart,21
2021-08-25,FR - SHP - All Products,74
2021-08-25,FR - SHP - All Products - Smart,566
2021-08-25,FR - SHP - Couche - Smart,97
2021-08-25,FR - SHP MKP -  All Products,421
2021-08-25,FR - SHP MKP - AB - New Products,191
2021-08-25,FR - SHP MKP - AB - Top products,131
2021-08-25,FR - SHP MKP - Reconditionné,7
2021-08-25,FR - TXT - B - Marques,227
2021-08-25,FR - TXT - B - Marques - Couches - Acquisition,40
2021-08-25,FR - TXT - BN - Marque Greenweez,155
2021-08-25,FR - TXT - G - Générique Bio,42
2021-08-25,FR - TXT - GC - Génériques - Alimentation Bébé Bio,15
2021-08-25,FR - TXT - GC - Génériques - Beauté & Hygiène,16
2021-08-25,FR - TXT - GC - Génériques - Couches - Acquisition,23
2021-08-25,FR - TXT - GC - Génériques - Cuisine,51
2021-08-25,FR - TXT - GC - Génériques - Enfant,39
2021-08-25,FR - TXT - GC - Génériques - Entretien,16
2021-08-25,FR - TXT - GC - Génériques - Epicerie,19
2021-08-25,FR - TXT MKP - B - Marques,58
2021-08-25,FR - TXT MKP - DSA - Page Feed,122
2021-08-25,FR - TXT MKP - G - Boost,2
2021-08-25,FR - TXT MKP - Produits reconditionnés,30
2021-08-25,IA - COM - [ENG - ACQ] - Boost,57
2021-08-25,IA - COM - [PUR - ACQ],167
2021-08-25,IA - COM - [PUR - ACQ] - DABA,136
2021-08-25,IA - COM - [PUR - ACQ] - Paris ex Express,24
2021-08-25,IA - COM - [PUR - RT] - Clients Existants,72
2021-08-25,IA - COM - [PUR - RT] - DPA ex clients,143
2021-08-25,IA - COM - [PUR - RT] - Site & CRM,35
2021-08-25,IA - MKP - [PUR - ACQ] - DABA MKP,136
2021-08-25,IA - MKP - [PUR - RT] - DPA MKP,90
2021-08-25,criteo_lower_funnel,149
2021-08-25,criteo_mid_funnel,25
2021-08-25,criteo_mid_funnel_bis,17
2021-08-25,criteo_seg_occasionnels,44
2021-08-26,CH - SHP - All Products,22
2021-08-26,FR - DSA - Page Feed - Product,219
2021-08-26,FR - SHP - AB - Beaute & Hygiene - Smart,101
2021-08-26,FR - SHP - AB - Enfant,116
2021-08-26,FR - SHP - AB - Entretien,66
2021-08-26,FR - SHP - AB - Epicerie Salée,102
2021-08-26,FR - SHP - AB - Epicerie Sucrée,33
2021-08-26,FR - SHP - AB - Extérieur,53
2021-08-26,FR - SHP - AB - Maison - Smart,118
2021-08-26,FR - SHP - AB - Santé & Bien-être - Smart,69
2021-08-26,FR - SHP - AB - Top Marge - Smart,17
2021-08-26,FR - SHP - All Products,69
2021-08-26,FR - SHP - All Products - Smart,571
2021-08-26,FR - SHP - Couche - Smart,113
2021-08-26,FR - SHP MKP -  All Products,380
2021-08-26,FR - SHP MKP - AB - New Products,134
2021-08-26,FR - SHP MKP - AB - Top products,136
2021-08-26,FR - SHP MKP - Reconditionné,7
2021-08-26,FR - TXT - B - Marques,275
2021-08-26,FR - TXT - B - Marques - Couches - Acquisition,34
2021-08-26,FR - TXT - BN - Marque Greenweez,186
2021-08-26,FR - TXT - G - Générique Bio,36
2021-08-26,FR - TXT - GC - Génériques - Alimentation Bébé Bio,11
2021-08-26,FR - TXT - GC - Génériques - Beauté & Hygiène,19
2021-08-26,FR - TXT - GC - Génériques - Couches - Acquisition,28
2021-08-26,FR - TXT - GC - Génériques - Cuisine,48
2021-08-26,FR - TXT - GC - Génériques - Enfant,53
2021-08-26,FR - TXT - GC - Génériques - Entretien,19
2021-08-26,FR - TXT - GC - Génériques - Epicerie,20
2021-08-26,FR - TXT MKP - B - Marques,66
2021-08-26,FR - TXT MKP - DSA - Page Feed,121
2021-08-26,FR - TXT MKP - G - Boost,2
2021-08-26,FR - TXT MKP - Produits reconditionnés,30
2021-08-26,IA - COM - [ENG - ACQ] - Boost,56
2021-08-26,IA - COM - [PUR - ACQ],169
2021-08-26,IA - COM - [PUR - ACQ] - DABA,127
2021-08-26,IA - COM - [PUR - ACQ] - Paris ex Express,20
2021-08-26,IA - COM - [PUR - RT] - Clients Existants,77
2021-08-26,IA - COM - [PUR - RT] - DPA ex clients,140
2021-08-26,IA - COM - [PUR - RT] - Site & CRM,29
2021-08-26,IA - MKP - [PUR - ACQ] - DABA MKP,129
2021-08-26,IA - MKP - [PUR - RT] - DPA MKP,87
2021-08-26,criteo_lower_funnel,132
2021-08-26,criteo_mid_funnel,20
2021-08-26,criteo_mid_funnel_bis,25
2021-08-26,criteo_seg_occasionnels,30
2021-08-27,CH - SHP - All Products,19
2021-08-27,FR - DSA - Page Feed - Product,175
2021-08-27,FR - SHP - AB - Beaute & Hygiene - Smart,91
2021-08-27,FR - SHP - AB - Enfant,63
2021-08-27,FR - SHP - AB - Entretien,59
2021-08-27,FR - SHP - AB - Epicerie Salée,59
2021-08-27,FR - SHP - AB - Epicerie Sucrée,38
2021-08-27,FR - SHP - AB - Extérieur,35
2021-08-27,FR - SHP - AB - Maison - Smart,117
2021-08-27,FR - SHP - AB - Santé & Bien-être - Smart,33
2021-08-27,FR - SHP - AB - Top Marge - Smart,13
2021-08-27,FR - SHP - All Products,59
2021-08-27,FR - SHP - All Products - Smart,550
2021-08-27,FR - SHP - Couche - Smart,86
2021-08-27,FR - SHP MKP -  All Products,367
2021-08-27,FR - SHP MKP - AB - New Products,96
2021-08-27,FR - SHP MKP - AB - Top products,95
2021-08-27,FR - SHP MKP - Reconditionné,3
2021-08-27,FR - TXT - B - Marques,240
2021-08-27,FR - TXT - B - Marques - Couches - Acquisition,23
2021-08-27,FR - TXT - BN - Marque Greenweez,162
2021-08-27,FR - TXT - G - Générique Bio,28
2021-08-27,FR - TXT - GC - Génériques - Alimentation Bébé Bio,8
2021-08-27,FR - TXT - GC - Génériques - Beauté & Hygiène,18
2021-08-27,FR - TXT - GC - Génériques - Couches - Acquisition,36
2021-08-27,FR - TXT - GC - Génériques - Cuisine,51
2021-08-27,FR - TXT - GC - Génériques - Enfant,43
2021-08-27,FR - TXT - GC - Génériques - Entretien,20
2021-08-27,FR - TXT - GC - Génériques - Epicerie,22
2021-08-27,FR - TXT MKP - B - Marques,66
2021-08-27,FR - TXT MKP - DSA - Page Feed,121
2021-08-27,FR - TXT MKP - G - Boost,2
2021-08-27,FR - TXT MKP - Produits reconditionnés,30
2021-08-27,IA - COM - [ENG - ACQ] - Boost,53
2021-08-27,IA - COM - [PUR - ACQ],166
2021-08-27,IA - COM - [PUR - ACQ] - DABA,135
2021-08-27,IA - COM - [PUR - ACQ] - Paris ex Express,21
2021-08-27,IA - COM - [PUR - RT] - Clients Existants,73
2021-08-27,IA - COM - [PUR - RT] - DPA ex clients,140
2021-08-27,IA - COM - [PUR - RT] - Site & CRM,29
2021-08-27,IA - MKP - [PUR - ACQ] - DABA MKP,129
2021-08-27,IA - MKP - [PUR - RT] - DPA MKP,88
2021-08-27,criteo_lower_funnel,107
2021-08-27,criteo_mid_funnel,24
2021-08-27,criteo_mid_funnel_bis,21
2021-08-27,criteo_seg_occasionnels,22
2021-08-28,CH - SHP - All Products,23
2021-08-28,FR - DSA - Page Feed - Product,190
2021-08-28,FR - SHP - AB - Beaute & Hygiene - Smart,84
2021-08-28,FR - SHP - AB - Enfant,64
2021-08-28,FR - SHP - AB - Entretien,68
2021-08-28,FR - SHP - AB - Epicerie Salée,72
2021-08-28,FR - SHP - AB - Epicerie Sucrée,35
2021-08-28,FR - SHP - AB - Extérieur,29
2021-08-28,FR - SHP - AB - Maison - Smart,131
2021-08-28,FR - SHP - AB - Santé & Bien-être - Smart,31
2021-08-28,FR - SHP - AB - Top Marge - Smart,17
2021-08-28,FR - SHP - All Products,48
2021-08-28,FR - SHP - All Products - Smart,417
2021-08-28,FR - SHP - Couche - Smart,87
2021-08-28,FR - SHP MKP -  All Products,400
2021-08-28,FR - SHP MKP - AB - New Products,103
2021-08-28,FR - SHP MKP - AB - Top products,136
2021-08-28,FR - SHP MKP - Reconditionné,2
2021-08-28,FR - TXT - B - Marques,208
2021-08-28,FR - TXT - B - Marques - Couches - Acquisition,22
2021-08-28,FR - TXT - BN - Marque Greenweez,146
2021-08-28,FR - TXT - G - Générique Bio,34
2021-08-28,FR - TXT - GC - Génériques - Alimentation Bébé Bio,12
2021-08-28,FR - TXT - GC - Génériques - Beauté & Hygiène,22
2021-08-28,FR - TXT - GC - Génériques - Couches - Acquisition,35
2021-08-28,FR - TXT - GC - Génériques - Cuisine,55
2021-08-28,FR - TXT - GC - Génériques - Enfant,48
2021-08-28,FR - TXT - GC - Génériques - Entretien,23
2021-08-28,FR - TXT - GC - Génériques - Epicerie,24
2021-08-28,FR - TXT MKP - B - Marques,66
2021-08-28,FR - TXT MKP - DSA - Page Feed,119
2021-08-28,FR - TXT MKP - G - Boost,2
2021-08-28,FR - TXT MKP - Produits reconditionnés,30
2021-08-28,IA - COM - [ENG - ACQ] - Boost,53
2021-08-28,IA - COM - [PUR - ACQ],192
2021-08-28,IA - COM - [PUR - ACQ] - DABA,140
2021-08-28,IA - COM - [PUR - ACQ] - Paris ex Express,22
2021-08-28,IA - COM - [PUR - RT] - Clients Existants,79
2021-08-28,IA - COM - [PUR - RT] - DPA ex clients,149
2021-08-28,IA - COM - [PUR - RT] - Site & CRM,30
2021-08-28,IA - MKP - [PUR - ACQ] - DABA MKP,140
2021-08-28,IA - MKP - [PUR - RT] - DPA MKP,98
2021-08-28,criteo_lower_funnel,56
2021-08-28,criteo_mid_funnel,19
2021-08-28,criteo_mid_funnel_bis,20
2021-08-28,criteo_seg_occasionnels,17
2021-08-29,CH - SHP - All Products,36
2021-08-29,FR - DSA - Page Feed - Product,196
2021-08-29,FR - SHP - AB - Beaute & Hygiene - Smart,112
2021-08-29,FR - SHP - AB - Enfant,80
2021-08-29,FR - SHP - AB - Entretien,91
2021-08-29,FR - SHP - AB - Epicerie Salée,105
2021-08-29,FR - SHP - AB - Epicerie Sucrée,54
2021-08-29,FR - SHP - AB - Extérieur,64
2021-08-29,FR - SHP - AB - Maison - Smart,147
2021-08-29,FR - SHP - AB - Santé & Bien-être - Smart,37
2021-08-29,FR - SHP - AB - Top Marge - Smart,35
2021-08-29,FR - SHP - All Products,53
2021-08-29,FR - SHP - All Products - Smart,474
2021-08-29,FR - SHP - Couche - Smart,86
2021-08-29,FR - SHP MKP -  All Products,600
2021-08-29,FR - SHP MKP - AB - New Products,192
