date_date,paid_source,campaign_key,campaign_name,cost,impression,click
2021-09-04,Criteo,criteo_mid_funnel,criteo_mid_funnel,14.0,28894.0,41.0
2021-09-02,Criteo,criteo_mid_funnel,criteo_mid_funnel,24.0,42194.0,43.0
2021-09-17,Criteo,criteo_mid_funnel,criteo_mid_funnel,17.0,29540.0,45.0
2021-08-20,Criteo,criteo_mid_funnel,criteo_mid_funnel,17.0,31760.0,45.0
2021-07-25,Criteo,criteo_mid_funnel,criteo_mid_funnel,17.0,26361.0,47.0
2021-09-15,Criteo,criteo_mid_funnel,criteo_mid_funnel,19.0,35054.0,47.0
2021-07-22,Criteo,criteo_mid_funnel,criteo_mid_funnel,22.0,34699.0,47.0
2021-09-11,Criteo,criteo_mid_funnel,criteo_mid_funnel,18.0,30788.0,47.0
2021-06-02,Criteo,criteo_mid_funnel,criteo_mid_funnel,15.0,30619.0,49.0
2021-07-26,Criteo,criteo_mid_funnel,criteo_mid_funnel,23.0,30838.0,49.0
2021-07-09,Criteo,criteo_mid_funnel,criteo_mid_funnel,16.0,27266.0,49.0
2021-07-19,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,37105.0,49.0
2021-08-25,Criteo,criteo_mid_funnel,criteo_mid_funnel,25.0,42709.0,49.0
2021-08-21,Criteo,criteo_mid_funnel,criteo_mid_funnel,14.0,24605.0,49.0
2021-09-16,Criteo,criteo_mid_funnel,criteo_mid_funnel,22.0,36838.0,51.0
2021-07-04,Criteo,criteo_mid_funnel,criteo_mid_funnel,16.0,26057.0,51.0
2021-06-27,Criteo,criteo_mid_funnel,criteo_mid_funnel,17.0,31724.0,51.0
2021-08-27,Criteo,criteo_mid_funnel,criteo_mid_funnel,24.0,42456.0,51.0
2021-09-05,Criteo,criteo_mid_funnel,criteo_mid_funnel,20.0,39231.0,53.0
2021-09-03,Criteo,criteo_mid_funnel,criteo_mid_funnel,22.0,40022.0,53.0
2021-07-01,Criteo,criteo_mid_funnel,criteo_mid_funnel,25.0,42743.0,53.0
2021-07-18,Criteo,criteo_mid_funnel,criteo_mid_funnel,21.0,30071.0,57.0
2021-07-03,Criteo,criteo_mid_funnel,criteo_mid_funnel,18.0,27749.0,57.0
